"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","03-Jan-2011","        484.95","        495.00","        495.00","        484.95","        487.00","        487.30","        487.18","     451017","           219727015.75","-","     265936","         58.96"
"SUNPHARMA","EQ","04-Jan-2011","        487.30","        487.00","        492.00","        482.15","        489.15","        489.90","        489.18","     786343","           384665639.70","-","     534715","         68.00"
"SUNPHARMA","EQ","05-Jan-2011","        489.90","        491.50","        500.00","        485.15","        487.90","        488.05","        494.40","     962712","           475966566.95","-","     551580","         57.29"
"SUNPHARMA","EQ","06-Jan-2011","        488.05","        490.00","        503.00","        489.00","        500.00","        500.00","        495.67","     729157","           361418380.20","-","     357360","         49.01"
"SUNPHARMA","EQ","07-Jan-2011","        500.00","        502.50","        511.75","        486.90","        489.20","        493.35","        505.12","    1317603","           665547194.40","-","     655854","         49.78"
"SUNPHARMA","EQ","10-Jan-2011","        493.35","        494.40","        496.00","        473.65","        476.60","        477.00","        482.25","     833340","           401878211.65","-","     427208","         51.26"
"SUNPHARMA","EQ","11-Jan-2011","        477.00","        473.05","        499.00","        468.00","        487.00","        475.80","        483.16","     786510","           380012960.70","-","     355315","         45.18"
"SUNPHARMA","EQ","12-Jan-2011","        475.80","        477.30","        488.40","        461.40","        486.00","        485.25","        475.00","     804126","           381961153.00","-","     271745","         33.79"
"SUNPHARMA","EQ","13-Jan-2011","        485.25","        481.00","        487.95","        474.15","        487.00","        483.10","        481.44","     860694","           414375365.95","-","     523001","         60.77"
"SUNPHARMA","EQ","14-Jan-2011","        483.10","        485.40","        498.15","        470.00","        477.00","        474.80","        484.46","     623349","           301989924.75","-","     189306","         30.37"
"SUNPHARMA","EQ","17-Jan-2011","        474.80","        475.00","        484.00","        463.15","        465.05","        465.40","        471.39","     564395","           266049672.85","-","     305100","         54.06"
"SUNPHARMA","EQ","18-Jan-2011","        465.40","        466.00","        487.85","        466.00","        486.90","        484.35","        478.90","     684216","           327673340.15","-","     391727","         57.25"
"SUNPHARMA","EQ","19-Jan-2011","        484.35","        485.30","        489.00","        470.45","        484.35","        484.45","        480.95","    1615499","           776981566.30","-","     976344","         60.44"
"SUNPHARMA","EQ","20-Jan-2011","        484.45","        484.00","        496.35","        476.80","        488.40","        488.40","        490.18","    1472372","           721734631.25","-","     905738","         61.52"
"SUNPHARMA","EQ","21-Jan-2011","        488.40","        483.50","        492.00","        482.15","        484.80","        485.35","        486.92","     352271","           171529460.15","-","     154214","         43.78"
"SUNPHARMA","EQ","24-Jan-2011","        485.35","        489.00","        491.80","        482.00","        482.00","        484.75","        487.04","     415080","           202160275.75","-","     241501","         58.18"
"SUNPHARMA","EQ","25-Jan-2011","        484.75","        487.50","        491.60","        471.15","        473.30","        473.70","        480.79","     479093","           230343862.55","-","     260909","         54.46"
"SUNPHARMA","EQ","27-Jan-2011","        473.70","        479.95","        480.65","        458.10","        463.60","        461.45","        464.94","    1078895","           501616324.70","-","     681413","         63.16"
"SUNPHARMA","EQ","28-Jan-2011","        461.45","        462.00","        462.00","        435.55","        451.00","        448.80","        445.14","    2194421","           976823394.95","-","    1044645","         47.60"
"SUNPHARMA","EQ","31-Jan-2011","        448.80","        428.05","        451.50","        428.05","        439.55","        440.85","        441.83","    1368129","           604477589.65","-","     735691","         53.77"
"SUNPHARMA","EQ","01-Feb-2011","        440.85","        445.70","        445.70","        422.30","        429.80","        433.10","        430.83","    1208032","           520456136.55","-","     523445","         43.33"
"SUNPHARMA","EQ","02-Feb-2011","        433.10","        431.75","        441.75","        430.00","        435.85","        436.60","        436.44","     699505","           305293986.35","-","     396251","         56.65"
"SUNPHARMA","EQ","03-Feb-2011","        436.60","        433.05","        440.50","        428.15","        438.00","        437.30","        436.42","    1070553","           467214316.60","-","     718244","         67.09"
"SUNPHARMA","EQ","04-Feb-2011","        437.30","        432.00","        446.85","        411.00","        412.00","        416.55","        432.26","    1245026","           538178611.50","-","     712466","         57.22"
"SUNPHARMA","EQ","07-Feb-2011","        416.55","        416.00","        418.70","        406.35","        411.05","        410.10","        412.65","     685628","           282923682.85","-","     419011","         61.11"
"SUNPHARMA","EQ","08-Feb-2011","        410.10","        418.00","        418.00","        394.45","        398.00","        396.95","        399.73","    2321558","           928004120.00","-","    1757791","         75.72"
"SUNPHARMA","EQ","09-Feb-2011","        396.95","        395.00","        421.50","        393.15","        410.35","        410.00","        413.32","    1694124","           700216326.90","-","     907025","         53.54"
"SUNPHARMA","EQ","10-Feb-2011","        410.00","        404.10","        424.75","        404.10","        420.40","        417.15","        419.16","    1612185","           675757086.50","-","    1111001","         68.91"
"SUNPHARMA","EQ","11-Feb-2011","        417.15","        413.25","        423.25","        413.25","        419.00","        418.25","        418.20","     773130","           323319261.40","-","     533944","         69.06"
"SUNPHARMA","EQ","14-Feb-2011","        418.25","        417.50","        429.90","        415.10","        425.10","        425.80","        423.38","    1146290","           485312919.70","-","     682189","         59.51"
"SUNPHARMA","EQ","15-Feb-2011","        425.80","        424.10","        427.00","        414.25","        423.05","        423.85","        421.00","     739473","           311316420.50","-","     448474","         60.65"
"SUNPHARMA","EQ","16-Feb-2011","        423.85","        420.25","        436.50","        410.65","        415.40","        417.30","        426.00","     960284","           409076419.65","-","     431101","         44.89"
"SUNPHARMA","EQ","17-Feb-2011","        417.30","        419.00","        429.45","        411.45","        426.60","        424.45","        423.77","    1721630","           729567213.60","-","    1077918","         62.61"
"SUNPHARMA","EQ","18-Feb-2011","        424.45","        423.30","        429.95","        423.05","        426.00","        426.10","        426.29","    1161148","           494983944.50","-","     834830","         71.90"
"SUNPHARMA","EQ","21-Feb-2011","        426.10","        422.10","        432.40","        422.10","        431.40","        430.40","        429.07","     775811","           332880945.90","-","     449155","         57.89"
"SUNPHARMA","EQ","22-Feb-2011","        430.40","        429.60","        429.60","        412.00","        418.00","        416.45","        420.29","    1264423","           531423493.45","-","     943433","         74.61"
"SUNPHARMA","EQ","23-Feb-2011","        416.45","        421.50","        424.90","        414.25","        416.50","        416.20","        417.66","     574004","           239737193.25","-","     302875","         52.77"
"SUNPHARMA","EQ","24-Feb-2011","        416.20","        416.00","        419.85","        403.55","        407.00","        406.85","        410.83","    2192889","           900910984.10","-","    1550080","         70.69"
"SUNPHARMA","EQ","25-Feb-2011","        406.85","        412.85","        421.00","        410.00","        418.25","        417.55","        415.14","    1099172","           456314102.40","-","     671252","         61.07"
"SUNPHARMA","EQ","28-Feb-2011","        417.55","        419.80","        432.25","        416.05","        423.30","        423.50","        425.10","    1212939","           515616846.55","-","     743450","         61.29"
"SUNPHARMA","EQ","01-Mar-2011","        423.50","        426.30","        450.00","        426.00","        445.00","        446.20","        441.81","    1192430","           526827399.95","-","     690239","         57.89"
"SUNPHARMA","EQ","03-Mar-2011","        446.20","        440.00","        445.40","        427.20","        430.70","        430.40","        436.22","    1060862","           462767955.35","-","     647394","         61.03"
"SUNPHARMA","EQ","04-Mar-2011","        430.40","        434.00","        445.25","        430.10","        432.00","        432.35","        439.14","    1293944","           568221776.20","-","     720393","         55.67"
"SUNPHARMA","EQ","07-Mar-2011","        432.35","        429.90","        429.90","        412.50","        416.20","        416.60","        416.88","     854904","           356393848.15","-","     479536","         56.09"
"SUNPHARMA","EQ","08-Mar-2011","        416.60","        420.00","        426.60","        419.50","        424.50","        424.00","        423.65","     769577","           326033917.70","-","     501082","         65.11"
"SUNPHARMA","EQ","09-Mar-2011","        424.00","        423.55","        429.00","        411.40","        415.05","        415.55","        415.33","    1120492","           465378292.60","-","     698504","         62.34"
"SUNPHARMA","EQ","10-Mar-2011","        415.55","        417.00","        420.95","        410.15","        418.75","        417.30","        415.14","    1016826","           422127747.80","-","     553365","         54.42"
"SUNPHARMA","EQ","11-Mar-2011","        417.30","        416.80","        424.00","        415.00","        420.55","        420.55","        420.07","     630640","           264914916.35","-","     258813","         41.04"
"SUNPHARMA","EQ","14-Mar-2011","        420.55","        417.00","        428.00","        416.10","        426.15","        425.55","        423.60","     618475","           261988505.30","-","     431729","         69.81"
"SUNPHARMA","EQ","15-Mar-2011","        425.55","        416.55","        434.85","        412.55","        429.50","        427.65","        426.67","    1061219","           452787509.60","-","     511988","         48.25"
"SUNPHARMA","EQ","16-Mar-2011","        427.65","        426.05","        441.90","        426.05","        439.70","        440.10","        436.71","     587063","           256378018.00","-","     309419","         52.71"
"SUNPHARMA","EQ","17-Mar-2011","        440.10","        434.10","        443.90","        432.00","        435.05","        435.30","        439.13","     743270","           326392813.10","-","     441526","         59.40"
"SUNPHARMA","EQ","18-Mar-2011","        435.30","        438.90","        439.50","        430.50","        435.05","        434.70","        434.75","     618421","           268858587.50","-","     413962","         66.94"
"SUNPHARMA","EQ","21-Mar-2011","        434.70","        435.25","        447.55","        434.85","        443.90","        444.50","        443.98","     782039","           347208657.40","-","     387666","         49.57"
"SUNPHARMA","EQ","22-Mar-2011","        444.50","        443.50","        456.90","        439.20","        450.00","        450.60","        448.05","     863478","           386877908.90","-","     377615","         43.73"
"SUNPHARMA","EQ","23-Mar-2011","        450.60","        453.00","        457.50","        450.00","        456.10","        456.25","        454.86","     614754","           279630007.65","-","     295144","         48.01"
"SUNPHARMA","EQ","24-Mar-2011","        456.25","        455.50","        461.00","        453.05","        455.00","        455.10","        456.56","     457497","           208875718.40","-","     302418","         66.10"
"SUNPHARMA","EQ","25-Mar-2011","        455.10","        469.70","        469.70","        454.25","        459.00","        458.00","        459.41","     981489","           450902416.50","-","     659298","         67.17"
"SUNPHARMA","EQ","28-Mar-2011","        458.00","        455.15","        460.10","        438.30","        442.05","        442.75","        443.40","    1946615","           863131015.85","-","    1197926","         61.54"
"SUNPHARMA","EQ","29-Mar-2011","        442.75","        438.15","        446.55","        438.15","        443.00","        442.70","        444.71","    1053193","           468362626.65","-","     772219","         73.32"
"SUNPHARMA","EQ","30-Mar-2011","        442.70","        448.00","        449.50","        441.15","        447.00","        444.85","        445.39","     856122","           381304553.55","-","     617520","         72.13"
"SUNPHARMA","EQ","31-Mar-2011","        444.85","        446.00","        447.00","        436.25","        438.15","        442.50","        443.72","    2696391","          1196454968.10","-","    2047691","         75.94"
"SUNPHARMA","EQ","01-Apr-2011","        442.50","        442.30","        446.95","        441.20","        445.50","        445.30","        445.03","     974053","           433478546.85","-","     714071","         73.31"
"SUNPHARMA","EQ","04-Apr-2011","        445.30","        446.00","        453.90","        445.05","        449.00","        450.00","        450.66","    1145454","           516208946.40","-","     769930","         67.22"
"SUNPHARMA","EQ","05-Apr-2011","        450.00","        452.00","        455.90","        444.45","        447.25","        449.35","        449.35","     542191","           243631562.50","-","     331676","         61.17"
"SUNPHARMA","EQ","06-Apr-2011","        449.35","        448.50","        449.15","        440.50","        444.75","        443.90","        444.25","     520110","           231058653.70","-","     334546","         64.32"
"SUNPHARMA","EQ","07-Apr-2011","        443.90","        444.60","        444.60","        438.20","        441.80","        441.25","        440.37","     503341","           221656048.00","-","     277589","         55.15"
"SUNPHARMA","EQ","08-Apr-2011","        441.25","        440.00","        446.70","        440.00","        441.00","        441.65","        444.69","     509202","           226438700.80","-","     318860","         62.62"
"SUNPHARMA","EQ","11-Apr-2011","        441.65","        452.50","        454.90","        445.10","        450.80","        450.40","        450.21","    1513014","           681170914.75","-","     940885","         62.19"
"SUNPHARMA","EQ","13-Apr-2011","        450.40","        452.90","        452.90","        443.25","        446.45","        447.05","        446.99","    1072843","           479546191.80","-","     612151","         57.06"
"SUNPHARMA","EQ","15-Apr-2011","        447.05","        444.50","        449.75","        438.50","        438.75","        439.75","        443.14","     408924","           181208623.45","-","     203463","         49.76"
"SUNPHARMA","EQ","18-Apr-2011","        439.75","        440.00","        446.50","        430.15","        436.00","        434.65","        438.47","     719349","           315413407.00","-","     434933","         60.46"
"SUNPHARMA","EQ","19-Apr-2011","        434.65","        432.55","        443.00","        427.40","        442.50","        441.65","        435.34","     267543","           116472177.70","-","      82246","         30.74"
"SUNPHARMA","EQ","20-Apr-2011","        441.65","        445.15","        447.00","        439.00","        445.80","        445.90","        445.04","     514511","           228977744.90","-","     293145","         56.98"
"SUNPHARMA","EQ","21-Apr-2011","        445.90","        445.25","        449.00","        443.50","        446.00","        446.30","        446.82","     522828","           233611411.15","-","     340118","         65.05"
"SUNPHARMA","EQ","25-Apr-2011","        446.30","        447.95","        450.00","        443.00","        444.10","        446.00","        445.97","     394336","           175862797.30","-","     233018","         59.09"
"SUNPHARMA","EQ","26-Apr-2011","        446.00","        447.00","        448.70","        437.95","        445.15","        447.10","        444.68","     465072","           206808480.60","-","     230937","         49.66"
"SUNPHARMA","EQ","27-Apr-2011","        447.10","        447.95","        448.25","        440.00","        441.30","        442.55","        443.62","     329175","           146029571.50","-","     198165","         60.20"
"SUNPHARMA","EQ","28-Apr-2011","        442.55","        442.60","        452.15","        440.75","        450.55","        450.35","        448.08","     858439","           384649009.85","-","     534178","         62.23"
"SUNPHARMA","EQ","29-Apr-2011","        450.35","        449.55","        469.50","        449.55","        464.90","        465.75","        464.08","    1409230","           653991886.75","-","     762986","         54.14"
"SUNPHARMA","EQ","02-May-2011","        465.75","        467.40","        477.90","        463.30","        464.25","        465.30","        470.45","    1159085","           545293508.40","-","     509418","         43.95"
"SUNPHARMA","EQ","03-May-2011","        465.30","        462.50","        468.95","        444.10","        446.55","        448.25","        457.97","     780293","           357350446.80","-","     431495","         55.30"
"SUNPHARMA","EQ","04-May-2011","        448.25","        449.00","        450.40","        435.00","        443.00","        443.40","        443.07","     988532","           437993212.70","-","     663417","         67.11"
"SUNPHARMA","EQ","05-May-2011","        443.40","        439.55","        444.25","        432.50","        437.00","        438.00","        438.97","     654854","           287463997.30","-","     389380","         59.46"
"SUNPHARMA","EQ","06-May-2011","        438.00","        440.00","        442.00","        434.20","        441.45","        441.05","        439.11","    1852830","           813588591.30","-","    1614316","         87.13"
"SUNPHARMA","EQ","06-May-2011","        438.00","        440.00","        442.00","        434.20","        441.45","        441.05","        439.11","    1852830","           813588591.30","-","    1614316","         87.13"
"SUNPHARMA","EQ","09-May-2011","        441.05","        441.40","        443.75","        435.00","        440.90","        440.20","        440.66","     548716","           241799794.40","-","     363200","         66.19"
"SUNPHARMA","EQ","10-May-2011","        440.20","        440.90","        440.90","        425.65","        431.10","        430.70","        434.10","     557379","           241956829.85","-","     271893","         48.78"
"SUNPHARMA","EQ","11-May-2011","        430.70","        425.00","        434.00","        423.75","        431.20","        430.20","        430.95","    2014303","           868060820.20","-","    1701695","         84.48"
"SUNPHARMA","EQ","12-May-2011","        430.20","        422.00","        434.35","        422.00","        430.35","        430.85","        430.82","     639019","           275301963.00","-","     420421","         65.79"
"SUNPHARMA","EQ","13-May-2011","        430.85","        427.25","        437.95","        424.20","        430.00","        427.30","        432.54","    1399085","           605154499.05","-","    1070792","         76.54"
"SUNPHARMA","EQ","16-May-2011","        427.30","        428.50","        443.25","        428.45","        440.55","        440.45","        440.33","    1244731","           548092243.95","-","     824690","         66.25"
"SUNPHARMA","EQ","17-May-2011","        440.45","        437.60","        449.80","        437.60","        441.65","        441.60","        443.14","    1379645","           611369068.30","-","     961155","         69.67"
"SUNPHARMA","EQ","18-May-2011","        441.60","        440.30","        444.70","        428.00","        432.20","        432.50","        435.00","    1243936","           541110068.45","-","     860354","         69.16"
"SUNPHARMA","EQ","19-May-2011","        432.50","        436.85","        436.85","        424.45","        428.00","        427.25","        430.91","     433709","           186890386.95","-","     262542","         60.53"
"SUNPHARMA","EQ","20-May-2011","        427.25","        430.10","        440.90","        427.25","        440.55","        439.25","        436.63","     443833","           193791124.25","-","     325918","         73.43"
"SUNPHARMA","EQ","23-May-2011","        439.25","        435.25","        437.70","        422.65","        428.00","        424.85","        426.85","     529933","           226202684.55","-","     344481","         65.00"
"SUNPHARMA","EQ","24-May-2011","        424.85","        424.30","        433.45","        424.00","        433.45","        430.80","        429.49","     344550","           147979774.45","-","     193831","         56.26"
"SUNPHARMA","EQ","25-May-2011","        430.80","        431.95","        442.45","        431.00","        439.00","        438.15","        437.80","     702616","           307605783.40","-","     350485","         49.88"
"SUNPHARMA","EQ","26-May-2011","        438.15","        437.50","        446.25","        435.25","        441.60","        440.70","        442.23","    1726021","           763299376.35","-","    1301740","         75.42"
"SUNPHARMA","EQ","27-May-2011","        440.70","        440.00","        449.60","        438.00","        445.30","        444.95","        444.82","    1786757","           794793600.00","-","    1568285","         87.77"
"SUNPHARMA","EQ","30-May-2011","        444.95","        448.90","        467.05","        448.00","        466.45","        464.40","        461.35","    2612937","          1205481705.10","-","    1909488","         73.08"
"SUNPHARMA","EQ","31-May-2011","        464.40","        465.00","        481.00","        465.00","        475.80","        477.45","        475.28","    1199267","           569985645.10","-","     724035","         60.37"
"SUNPHARMA","EQ","01-Jun-2011","        477.45","        473.70","        481.00","        466.75","        470.00","        469.95","        470.53","     531935","           250288840.75","      13826","     336212","         63.21"
"SUNPHARMA","EQ","02-Jun-2011","        469.95","        467.80","        480.90","        465.15","        479.95","        478.50","        475.77","     770084","           366386047.75","      21798","     380324","         49.39"
"SUNPHARMA","EQ","03-Jun-2011","        478.50","        475.10","        485.10","        464.70","        471.70","        467.65","        472.39","     491094","           231989241.75","       9969","     204613","         41.66"
"SUNPHARMA","EQ","06-Jun-2011","        467.65","        469.70","        479.90","        468.50","        477.00","        478.00","        474.88","     609786","           289576375.15","      11351","     335667","         55.05"
