"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","01-Jan-2008","       2877.75","       2912.00","       2934.90","       2865.00","       2930.00","       2922.60","       2907.60","     122281","           355543940.60","-","      51016","         41.72"
"HDFC","EQ","02-Jan-2008","       2922.60","       2950.00","       3090.00","       2902.05","       3029.90","       3058.80","       2986.46","     720796","          2152628553.70","-","     542980","         75.33"
"HDFC","EQ","03-Jan-2008","       3058.80","       3030.00","       3089.70","       3010.55","       3048.00","       3045.00","       3045.44","     499883","          1522364109.75","-","     378773","         75.77"
"HDFC","EQ","04-Jan-2008","       3045.00","       3060.00","       3190.00","       3030.30","       3155.50","       3126.50","       3090.93","     598138","          1848800677.40","-","     455029","         76.07"
"HDFC","EQ","07-Jan-2008","       3126.50","       3072.00","       3139.70","       3050.50","       3122.85","       3116.30","       3096.66","     464356","          1437952640.70","-","     362639","         78.10"
"HDFC","EQ","08-Jan-2008","       3116.30","       3140.00","       3199.90","       3020.00","       3050.00","       3080.50","       3123.72","     475502","          1485333367.70","-","     322990","         67.93"
"HDFC","EQ","09-Jan-2008","       3080.50","       3070.00","       3262.00","       3040.00","       3178.00","       3180.15","       3166.58","     595144","          1884568551.75","-","     385983","         64.86"
"HDFC","EQ","10-Jan-2008","       3180.15","       3125.00","       3219.70","       3100.55","       3135.00","       3131.65","       3144.14","     461499","          1451015734.95","-","     262482","         56.88"
"HDFC","EQ","11-Jan-2008","       3131.65","       3080.00","       3158.50","       2986.00","       3067.00","       3058.70","       3056.28","     662166","          2023768002.10","-","     469878","         70.96"
"HDFC","EQ","14-Jan-2008","       3058.70","       3148.00","       3148.00","       2960.50","       2994.00","       2978.90","       2994.55","     736102","          2204297275.40","-","     574255","         78.01"
"HDFC","EQ","15-Jan-2008","       2978.90","       3010.75","       3045.00","       2883.00","       2949.55","       2918.55","       2961.05","     521865","          1545270224.30","-","     348525","         66.78"
"HDFC","EQ","16-Jan-2008","       2918.55","       2925.00","       2925.00","       2795.25","       2840.00","       2845.00","       2843.46","     923941","          2627185347.90","-","     765938","         82.90"
"HDFC","EQ","17-Jan-2008","       2845.00","       2890.00","       2926.00","       2742.00","       2841.00","       2851.85","       2826.48","    1254604","          3546115659.75","-","     996753","         79.45"
"HDFC","EQ","18-Jan-2008","       2851.85","       2850.00","       2879.00","       2780.55","       2830.00","       2810.00","       2814.63","     688755","          1938589846.95","-","     428357","         62.19"
"HDFC","EQ","21-Jan-2008","       2810.00","       2830.00","       2839.00","       2620.00","       2659.00","       2685.10","       2728.23","     698074","          1904503166.30","-","     492371","         70.53"
"HDFC","EQ","22-Jan-2008","       2685.10","       2650.00","       2685.00","       2200.00","       2522.10","       2510.25","       2452.66","    1860650","          4563539602.65","-","    1582941","         85.07"
"HDFC","EQ","23-Jan-2008","       2510.25","       2580.00","       2799.80","       2500.00","       2545.00","       2533.40","       2602.93","    1121030","          2917965703.60","-","     909764","         81.15"
"HDFC","EQ","24-Jan-2008","       2533.40","       2600.00","       2790.00","       2520.00","       2640.00","       2609.20","       2631.32","     736904","          1939028629.55","-","     571591","         77.57"
"HDFC","EQ","25-Jan-2008","       2609.20","       2697.00","       2749.00","       2641.30","       2739.70","       2714.25","       2707.14","     476419","          1289730724.95","-","     362376","         76.06"
"HDFC","EQ","28-Jan-2008","       2714.25","       2680.00","       2816.55","       2601.00","       2800.00","       2785.05","       2739.78","     553151","          1515514297.60","-","     405907","         73.38"
"HDFC","EQ","29-Jan-2008","       2785.05","       2800.00","       2929.00","       2740.10","       2870.00","       2864.00","       2844.32","     433207","          1232179928.70","-","     244793","         56.51"
"HDFC","EQ","30-Jan-2008","       2864.00","       2803.70","       2920.10","       2795.00","       2895.00","       2884.15","       2877.11","     353241","          1016314454.70","-","     204625","         57.93"
"HDFC","EQ","31-Jan-2008","       2884.15","       2838.00","       2900.00","       2750.00","       2839.70","       2839.10","       2837.13","     923735","          2620755638.80","-","     708364","         76.68"
"HDFC","EQ","01-Feb-2008","       2839.10","       2835.00","       3008.85","       2835.00","       2995.00","       2999.90","       2926.62","     483182","          1414090792.80","-","     332506","         68.82"
"HDFC","EQ","04-Feb-2008","       2999.90","       3011.00","       3055.00","       2971.00","       2991.10","       3018.90","       3025.03","     634196","          1918463453.35","-","     460435","         72.60"
"HDFC","EQ","05-Feb-2008","       3018.90","       3013.00","       3098.00","       3013.00","       3079.00","       3070.05","       3063.45","     538394","          1649341869.15","-","     423914","         78.74"
"HDFC","EQ","06-Feb-2008","       3070.05","       3000.00","       3050.00","       2900.00","       2950.00","       2978.20","       2982.25","     412270","          1229494207.55","-","     249907","         60.62"
"HDFC","EQ","07-Feb-2008","       2978.20","       2985.00","       2995.00","       2882.10","       2885.00","       2948.45","       2965.80","     488265","          1448096447.30","-","     381865","         78.21"
"HDFC","EQ","08-Feb-2008","       2948.45","       2919.00","       2919.00","       2705.20","       2814.80","       2792.85","       2822.13","     374355","          1056477278.65","-","     233550","         62.39"
"HDFC","EQ","11-Feb-2008","       2792.85","       2792.90","       2799.00","       2555.00","       2669.90","       2627.60","       2629.94","     544602","          1432272973.80","-","     369697","         67.88"
"HDFC","EQ","12-Feb-2008","       2627.60","       2675.00","       2699.80","       2592.25","       2620.00","       2617.50","       2654.60","     205513","           545554354.35","-","     115605","         56.25"
"HDFC","EQ","13-Feb-2008","       2617.50","       2645.00","       2756.95","       2622.00","       2705.10","       2718.50","       2704.78","     406778","          1100246304.30","-","     241882","         59.46"
"HDFC","EQ","14-Feb-2008","       2718.50","       2759.95","       2898.90","       2740.00","       2879.80","       2865.10","       2805.30","     347672","           975325798.10","-","     218989","         62.99"
"HDFC","EQ","15-Feb-2008","       2865.10","       2811.00","       2949.75","       2795.00","       2915.70","       2925.45","       2889.76","     275610","           796445476.45","-","     135220","         49.06"
"HDFC","EQ","18-Feb-2008","       2925.45","       2950.00","       2950.00","       2852.00","       2908.00","       2902.40","       2897.01","     193537","           560679198.30","-","     117658","         60.79"
"HDFC","EQ","19-Feb-2008","       2902.40","       2912.00","       2959.00","       2826.00","       2838.00","       2853.40","       2916.14","     270058","           787526340.60","-","     165313","         61.21"
"HDFC","EQ","20-Feb-2008","       2853.40","       2840.00","       2840.00","       2725.00","       2780.00","       2750.65","       2787.90","    1016162","          2832956777.75","-","     847123","         83.36"
"HDFC","EQ","21-Feb-2008","       2750.65","       2779.00","       2805.10","       2601.20","       2655.00","       2649.85","       2676.69","     497078","          1330521472.25","-","     320874","         64.55"
"HDFC","EQ","22-Feb-2008","       2649.85","       2640.00","       2640.00","       2560.00","       2573.90","       2574.50","       2577.55","     738992","          1904790246.15","-","     616692","         83.45"
"HDFC","EQ","25-Feb-2008","       2574.50","       2591.00","       2602.00","       2542.15","       2584.00","       2588.20","       2569.33","     453942","          1166327976.75","-","     341068","         75.13"
"HDFC","EQ","26-Feb-2008","       2588.20","       2602.10","       2625.00","       2562.00","       2571.00","       2580.55","       2591.46","     359978","           932867372.60","-","     230309","         63.98"
"HDFC","EQ","27-Feb-2008","       2580.55","       2595.00","       2716.50","       2595.00","       2692.00","       2690.50","       2673.32","     403259","          1078039456.45","-","     287341","         71.25"
"HDFC","EQ","28-Feb-2008","       2690.50","       2690.00","       2805.00","       2690.00","       2770.00","       2748.15","       2724.60","     790020","          2152484942.80","-","     622398","         78.78"
"HDFC","EQ","29-Feb-2008","       2748.15","       2750.00","       2839.70","       2715.25","       2780.00","       2796.35","       2769.47","     796421","          2205665035.15","-","     604843","         75.95"
"HDFC","EQ","03-Mar-2008","       2796.35","       2777.00","       2777.00","       2517.00","       2570.00","       2571.40","       2638.17","     715817","          1888448783.00","-","     510561","         71.33"
"HDFC","EQ","04-Mar-2008","       2571.40","       2575.00","       2719.80","       2525.25","       2574.00","       2630.95","       2628.32","     638775","          1678904062.65","-","     361467","         56.59"
"HDFC","EQ","05-Mar-2008","       2630.95","       2561.00","       2810.00","       2561.00","       2775.00","       2766.65","       2709.94","     660532","          1790003143.15","-","     397224","         60.14"
"HDFC","EQ","07-Mar-2008","       2766.65","       2715.00","       2715.00","       2580.05","       2600.10","       2625.20","       2632.34","     569630","          1499459743.25","-","     349475","         61.35"
"HDFC","EQ","10-Mar-2008","       2625.20","       2525.25","       2744.00","       2511.00","       2555.10","       2553.85","       2542.13","    2499199","          6353293643.95","-","    2099628","         84.01"
"HDFC","EQ","11-Mar-2008","       2553.85","       2545.00","       2552.00","       2490.00","       2501.50","       2502.30","       2505.14","    1370850","          3434177277.00","-","    1125741","         82.12"
"HDFC","EQ","12-Mar-2008","       2502.30","       2573.10","       2600.00","       2500.00","       2549.00","       2533.50","       2548.69","     408487","          1041106906.10","-","     218039","         53.38"
"HDFC","EQ","13-Mar-2008","       2533.50","       2511.10","       2545.00","       2412.00","       2493.05","       2500.15","       2494.62","     778080","          1941014721.10","-","     493139","         63.38"
"HDFC","EQ","14-Mar-2008","       2500.15","       2451.00","       2530.00","       2440.00","       2480.05","       2502.30","       2490.58","     552999","          1377289807.20","-","     367551","         66.47"
"HDFC","EQ","17-Mar-2008","       2502.30","       2405.00","       2424.95","       2185.00","       2220.00","       2226.55","       2250.12","    1490924","          3354756289.20","-","    1027294","         68.90"
"HDFC","EQ","18-Mar-2008","       2226.55","       2199.00","       2380.00","       2125.00","       2145.00","       2210.90","       2235.04","    1537951","          3437379951.65","-","    1047609","         68.12"
"HDFC","EQ","19-Mar-2008","       2210.90","       2251.00","       2350.00","       2152.35","       2261.10","       2214.00","       2263.68","     789213","          1786528230.70","-","     430724","         54.58"
"HDFC","EQ","24-Mar-2008","       2214.00","       2324.65","       2395.00","       2255.00","       2388.00","       2379.70","       2346.30","     788353","          1849714929.25","-","     474578","         60.20"
"HDFC","EQ","25-Mar-2008","       2379.70","       2430.00","       2635.00","       2425.25","       2615.00","       2595.40","       2546.05","     967610","          2463580701.60","-","     591400","         61.12"
"HDFC","EQ","26-Mar-2008","       2595.40","       2619.00","       2719.00","       2595.00","       2667.00","       2670.15","       2661.41","     837625","          2229267394.90","-","     499731","         59.66"
