"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"RELIANCE","EQ","03-Jan-2005","        533.70","        539.40","        545.00","        533.80","        544.50","        543.85","        540.00","    6868471","          3708967759.95","-","    1207295","         17.58"
"RELIANCE","EQ","04-Jan-2005","        543.85","        550.00","        550.00","        529.60","        530.45","        531.25","        533.48","    5258329","          2805218651.25","-","    1650467","         31.39"
"RELIANCE","EQ","05-Jan-2005","        531.25","        526.00","        533.45","        516.15","        527.05","        529.95","        526.97","    8029644","          4231352356.45","-","    2062319","         25.68"
"RELIANCE","EQ","06-Jan-2005","        529.95","        528.00","        536.50","        522.25","        523.00","        526.20","        530.90","    6567799","          3486845536.10","-","    1220707","         18.59"
"RELIANCE","EQ","07-Jan-2005","        526.20","        535.00","        547.70","        527.55","        541.00","        542.25","        538.72","    7721496","          4159691800.55","-","    1990841","         25.78"
"RELIANCE","EQ","10-Jan-2005","        542.25","        545.15","        547.90","        531.10","        531.40","        534.15","        539.93","    5334906","          2880456620.70","-","    1751404","         32.83"
"RELIANCE","EQ","11-Jan-2005","        534.15","        535.00","        535.00","        523.10","        525.05","        525.75","        530.36","    4224467","          2240498434.40","-","    1790122","         42.38"
"RELIANCE","EQ","12-Jan-2005","        525.75","        529.00","        530.00","        515.10","        519.00","        518.20","        520.86","    7463046","          3887220179.15","-","    2868728","         38.44"
"RELIANCE","EQ","13-Jan-2005","        518.20","        525.00","        525.75","        518.50","        520.40","        520.10","        522.25","    5701722","          2977707582.35","-","    3108663","         54.52"
"RELIANCE","EQ","14-Jan-2005","        520.10","        523.65","        523.65","        511.10","        515.55","        513.90","        517.12","    5021951","          2596941043.90","-","    2272239","         45.25"
"RELIANCE","EQ","17-Jan-2005","        513.90","        515.00","        518.00","        504.40","        512.10","        511.55","        509.82","    5042715","          2570865479.30","-","    1924769","         38.17"
"RELIANCE","EQ","18-Jan-2005","        511.55","        513.10","        522.40","        508.85","        511.05","        510.85","        515.17","    6375660","          3284541778.75","-","    2075280","         32.55"
"RELIANCE","EQ","19-Jan-2005","        510.85","        514.00","        518.40","        511.20","        515.00","        513.70","        514.73","    3254090","          1674987842.50","-","     951348","         29.24"
"RELIANCE","EQ","20-Jan-2005","        513.70","        510.10","        515.00","        504.20","        513.00","        511.50","        509.48","    3663190","          1866312127.25","-","    1047976","         28.61"
"RELIANCE","EQ","24-Jan-2005","        511.50","        513.50","        521.35","        505.60","        506.05","        506.70","        512.55","    6705592","          3436927774.95","-","    2849075","         42.49"
"RELIANCE","EQ","25-Jan-2005","        506.70","        505.90","        509.90","        498.45","        501.70","        501.60","        503.69","    8209129","          4134894822.25","-","    2916287","         35.52"
"RELIANCE","EQ","27-Jan-2005","        501.60","        505.10","        513.00","        503.70","        506.00","        506.10","        508.40","    6907925","          3511993770.15","-","    2544585","         36.84"
"RELIANCE","EQ","28-Jan-2005","        506.10","        507.00","        523.45","        490.00","        522.90","        522.25","        517.21","    5674790","          2935038336.85","-","    2425297","         42.74"
"RELIANCE","EQ","31-Jan-2005","        522.25","        525.00","        534.50","        522.70","        533.10","        532.30","        528.79","    6130579","          3241813211.40","-","    2392378","         39.02"
"RELIANCE","EQ","01-Feb-2005","        532.30","        533.90","        547.00","        530.05","        543.00","        542.95","        541.55","    8016759","          4341464945.50","-","    2986849","         37.26"
"RELIANCE","EQ","02-Feb-2005","        542.95","        544.20","        547.35","        530.20","        535.30","        533.55","        538.54","    4900179","          2638942798.95","-","    1454656","         29.69"
"RELIANCE","EQ","03-Feb-2005","        533.55","        539.80","        543.40","        536.00","        542.00","        540.95","        540.35","    3296368","          1781180250.75","-","    1251646","         37.97"
"RELIANCE","EQ","04-Feb-2005","        540.95","        544.00","        545.00","        532.40","        536.50","        537.15","        537.35","    3977210","          2137165569.95","-","     904768","         22.75"
"RELIANCE","EQ","07-Feb-2005","        537.15","        597.80","        597.80","        528.65","        531.00","        530.35","        533.41","    2583027","          1377802736.20","-","     570725","         22.10"
"RELIANCE","EQ","08-Feb-2005","        530.35","        532.00","        536.75","        529.00","        535.90","        533.80","        532.97","    3602698","          1920147874.00","-","    1307369","         36.29"
"RELIANCE","EQ","09-Feb-2005","        533.80","        534.25","        540.50","        534.05","        537.25","        537.15","        537.00","    2583200","          1387178687.15","-","     906196","         35.08"
"RELIANCE","EQ","10-Feb-2005","        537.15","        537.90","        544.70","        531.85","        544.05","        542.50","        538.09","    3549816","          1910129743.40","-","    1050095","         29.58"
"RELIANCE","EQ","11-Feb-2005","        542.50","        544.05","        552.00","        543.10","        546.60","        547.40","        547.61","    5562621","          3046147500.95","-","    1399423","         25.16"
"RELIANCE","EQ","14-Feb-2005","        547.40","        551.90","        553.25","        538.85","        539.80","        543.55","        548.91","    3844535","          2110290159.75","-","    1266925","         32.95"
"RELIANCE","EQ","15-Feb-2005","        543.55","        543.65","        543.65","        535.50","        538.00","        539.20","        539.86","    3379078","          1824242714.30","-","     651113","         19.27"
"RELIANCE","EQ","16-Feb-2005","        539.20","        539.05","        543.90","        532.10","        533.50","        535.05","        538.99","    3589822","          1934865666.40","-","    1039253","         28.95"
"RELIANCE","EQ","17-Feb-2005","        535.05","        536.00","        537.75","        530.15","        535.90","        535.85","        534.62","    3365895","          1799458597.80","-","    1053150","         31.29"
"RELIANCE","EQ","18-Feb-2005","        535.85","        536.00","        542.80","        531.10","        534.00","        534.20","        536.88","    4333745","          2326687120.75","-","    1366595","         31.53"
"RELIANCE","EQ","21-Feb-2005","        534.20","        534.25","        538.80","        531.60","        532.30","        534.50","        535.56","    3352414","          1795402971.50","-","     979460","         29.22"
"RELIANCE","EQ","22-Feb-2005","        534.50","        534.00","        541.35","        532.05","        540.50","        539.55","        537.55","    4257283","          2288510358.35","-","    1748521","         41.07"
"RELIANCE","EQ","23-Feb-2005","        539.55","        539.70","        550.00","        539.70","        548.55","        548.30","        546.41","    5568923","          3042909095.25","-","    2040689","         36.64"
"RELIANCE","EQ","24-Feb-2005","        548.30","        550.30","        553.50","        545.60","        546.90","        547.00","        550.74","    4971064","          2737776090.70","-","    1794596","         36.10"
"RELIANCE","EQ","25-Feb-2005","        547.00","        550.00","        550.90","        538.20","        539.15","        540.15","        542.35","    3983640","          2160520828.45","-","    1355752","         34.03"
"RELIANCE","EQ","28-Feb-2005","        540.15","        540.20","        560.00","        535.85","        554.10","        556.25","        547.98","    7580763","          4154136365.95","-","    2311130","         30.49"
"RELIANCE","EQ","01-Mar-2005","        556.25","        557.50","        557.50","        544.50","        546.15","        547.55","        548.67","    4874365","          2674396029.75","-","    1675243","         34.37"
"RELIANCE","EQ","02-Mar-2005","        547.55","        547.00","        551.95","        544.55","        551.90","        549.65","        548.09","    5196032","          2847894746.25","-","    2387276","         45.94"
"RELIANCE","EQ","03-Mar-2005","        549.65","        550.20","        562.50","        550.20","        559.00","        558.60","        557.40","    6489464","          3617214553.75","-","    2829888","         43.61"
"RELIANCE","EQ","04-Mar-2005","        558.60","        559.55","        573.40","        559.55","        572.75","        572.05","        565.81","    8710667","          4928583015.55","-","    4146276","         47.60"
"RELIANCE","EQ","07-Mar-2005","        572.05","        555.20","        590.45","        555.20","        584.55","        586.90","        582.12","    7251185","          4221071824.85","-","    3227899","         44.52"
"RELIANCE","EQ","08-Mar-2005","        586.90","        588.80","        593.65","        582.20","        592.00","        591.10","        587.21","    7242982","          4253164319.00","-","    3099175","         42.79"
"RELIANCE","EQ","09-Mar-2005","        591.10","        595.10","        600.75","        584.05","        585.00","        587.85","        594.45","    7616622","          4527696521.50","-","    2760396","         36.24"
"RELIANCE","EQ","10-Mar-2005","        587.85","        588.00","        597.00","        584.50","        592.25","        594.00","        593.42","    5397416","          3202935136.65","-","    1972327","         36.54"
"RELIANCE","EQ","11-Mar-2005","        594.00","        596.00","        600.80","        585.50","        587.75","        587.95","        592.64","    5910172","          3502620807.60","-","    1475858","         24.97"
"RELIANCE","EQ","14-Mar-2005","        587.95","        587.30","        591.90","        576.05","        576.10","        579.00","        584.10","    3534086","          2064253582.85","-","    1361219","         38.52"
"RELIANCE","EQ","15-Mar-2005","        579.00","        580.00","        584.10","        569.20","        570.55","        570.85","        576.22","    5005254","          2884152086.05","-","    1585957","         31.69"
"RELIANCE","EQ","16-Mar-2005","        570.85","        571.05","        577.80","        567.60","        574.10","        574.30","        573.40","    4275833","          2451749988.35","-","    1035633","         24.22"
"RELIANCE","EQ","17-Mar-2005","        574.30","        569.00","        574.80","        558.25","        559.40","        562.50","        567.28","    4647394","          2636352640.55","-","    2032081","         43.73"
