"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INFOSYSTCH","EQ","01-Jan-2009","       1115.45","       1116.00","       1152.85","       1111.75","       1149.00","       1148.15","       1132.01","     932024","          1055064150.25","-","     379805","         40.75"
"INFOSYSTCH","EQ","02-Jan-2009","       1148.15","       1165.00","       1165.00","       1123.80","       1127.70","       1132.10","       1138.26","    1126510","          1282259925.65","-","     546645","         48.53"
"INFOSYSTCH","EQ","05-Jan-2009","       1132.10","       1140.00","       1184.70","       1139.70","       1172.00","       1172.80","       1162.74","    1405154","          1633835116.15","-","     792752","         56.42"
"INFOSYSTCH","EQ","06-Jan-2009","       1172.80","       1180.00","       1190.00","       1145.35","       1180.05","       1168.55","       1159.09","    1445483","          1675443784.65","-","     778459","         53.85"
"INFOSYSTCH","EQ","07-Jan-2009","       1168.55","       1171.15","       1197.55","       1145.60","       1187.55","       1187.55","       1179.47","    2817294","          3322923013.25","-","    1722025","         61.12"
"INFOSYSTCH","EQ","09-Jan-2009","       1187.55","       1186.10","       1266.60","       1170.00","       1188.40","       1203.40","       1225.82","    5022770","          6157021108.00","-","    3025044","         60.23"
"INFOSYSTCH","EQ","12-Jan-2009","       1203.40","       1151.65","       1209.95","       1138.25","       1156.70","       1159.70","       1171.61","    3908647","          4579422135.25","-","    2533501","         64.82"
"INFOSYSTCH","EQ","13-Jan-2009","       1159.70","       1179.95","       1242.40","       1119.00","       1232.00","       1228.15","       1214.67","    5494582","          6674101844.30","-","    2389968","         43.50"
"INFOSYSTCH","EQ","14-Jan-2009","       1228.15","       1225.50","       1314.00","       1225.50","       1308.90","       1303.60","       1292.80","    5193908","          6714681109.00","-","    2690141","         51.79"
"INFOSYSTCH","EQ","15-Jan-2009","       1303.60","       1260.00","       1263.90","       1215.00","       1255.00","       1251.70","       1238.46","    3169897","          3925787288.85","-","    1378948","         43.50"
"INFOSYSTCH","EQ","16-Jan-2009","       1251.70","       1258.00","       1273.90","       1240.00","       1270.90","       1267.40","       1256.69","    1589659","          1997715938.45","-","     722647","         45.46"
"INFOSYSTCH","EQ","19-Jan-2009","       1267.40","       1267.00","       1272.75","       1240.55","       1262.60","       1262.05","       1251.93","    1192961","          1493505521.25","-","     632958","         53.06"
"INFOSYSTCH","EQ","20-Jan-2009","       1262.05","       1240.00","       1257.00","       1230.00","       1250.70","       1251.75","       1244.58","     621836","           773921853.55","-","     207225","         33.32"
"INFOSYSTCH","EQ","21-Jan-2009","       1251.75","       1231.00","       1251.50","       1214.00","       1220.00","       1223.85","       1234.90","     971342","          1199514134.55","-","     502491","         51.73"
"INFOSYSTCH","EQ","22-Jan-2009","       1223.85","       1235.00","       1239.00","       1203.00","       1230.00","       1230.90","       1224.77","    1097010","          1343587143.95","-","     500202","         45.60"
"INFOSYSTCH","EQ","23-Jan-2009","       1230.90","       1210.00","       1226.80","       1190.55","       1207.00","       1204.65","       1205.59","    1453128","          1751878058.40","-","     778537","         53.58"
"INFOSYSTCH","EQ","27-Jan-2009","       1204.65","       1219.00","       1260.00","       1215.00","       1253.00","       1252.10","       1251.04","    1313398","          1643109489.55","-","     771449","         58.74"
"INFOSYSTCH","EQ","28-Jan-2009","       1252.10","       1263.00","       1296.00","       1250.00","       1285.15","       1286.70","       1271.62","     898481","          1142525807.15","-","     529738","         58.96"
"INFOSYSTCH","EQ","29-Jan-2009","       1286.70","       1290.00","       1319.00","       1287.00","       1301.50","       1310.15","       1300.78","    3250219","          4227807954.25","-","    2020168","         62.15"
"INFOSYSTCH","EQ","30-Jan-2009","       1310.15","       1301.00","       1314.00","       1287.00","       1306.40","       1306.65","       1304.44","    1453959","          1896609439.00","-","     821776","         56.52"
"INFOSYSTCH","EQ","02-Feb-2009","       1306.65","       1292.00","       1297.00","       1267.95","       1275.00","       1279.65","       1282.68","    2108751","          2704849450.30","-","    1519409","         72.05"
"INFOSYSTCH","EQ","03-Feb-2009","       1279.65","       1286.00","       1302.00","       1260.60","       1278.70","       1282.50","       1279.99","    2015634","          2579985319.55","-","    1152028","         57.15"
"INFOSYSTCH","EQ","04-Feb-2009","       1282.50","       1285.00","       1306.20","       1276.35","       1282.45","       1281.65","       1289.67","     946788","          1221043242.35","-","     465321","         49.15"
"INFOSYSTCH","EQ","05-Feb-2009","       1281.65","       1286.00","       1295.00","       1237.50","       1260.90","       1255.85","       1257.77","    2192203","          2757277761.20","-","    1065412","         48.60"
"INFOSYSTCH","EQ","06-Feb-2009","       1255.85","       1258.90","       1297.40","       1248.00","       1292.55","       1288.90","       1277.10","    1752502","          2238115276.10","-","     880025","         50.22"
"INFOSYSTCH","EQ","09-Feb-2009","       1288.90","       1268.00","       1320.00","       1268.00","       1314.10","       1312.10","       1301.95","    1439205","          1873771467.00","-","     804977","         55.93"
"INFOSYSTCH","EQ","10-Feb-2009","       1312.10","       1314.50","       1325.00","       1295.00","       1309.00","       1308.40","       1310.89","    1670970","          2190459323.75","-","    1010506","         60.47"
"INFOSYSTCH","EQ","11-Feb-2009","       1308.40","       1290.00","       1304.90","       1280.00","       1300.65","       1301.90","       1294.10","     882128","          1141564016.85","-","     353879","         40.12"
"INFOSYSTCH","EQ","12-Feb-2009","       1301.90","       1295.00","       1295.00","       1250.10","       1257.00","       1254.55","       1264.01","    1405332","          1776351019.15","-","     855111","         60.85"
"INFOSYSTCH","EQ","13-Feb-2009","       1254.55","       1269.95","       1279.95","       1244.05","       1254.10","       1251.65","       1257.70","    1598917","          2010962121.75","-","     959881","         60.03"
"INFOSYSTCH","EQ","16-Feb-2009","       1251.65","       1259.95","       1260.00","       1215.10","       1222.00","       1221.45","       1229.50","    1485717","          1826688786.95","-","     787747","         53.02"
"INFOSYSTCH","EQ","17-Feb-2009","       1221.45","       1208.00","       1218.80","       1165.00","       1177.50","       1173.95","       1182.04","    1878148","          2220046709.45","-","    1111788","         59.20"
"INFOSYSTCH","EQ","18-Feb-2009","       1173.95","       1178.50","       1188.00","       1115.35","       1181.35","       1178.80","       1175.48","    1387082","          1630480521.20","-","     686808","         49.51"
"INFOSYSTCH","EQ","19-Feb-2009","       1178.80","       1175.00","       1213.70","       1172.00","       1208.50","       1208.85","       1194.11","    1235350","          1475145760.45","-","     596524","         48.29"
"INFOSYSTCH","EQ","20-Feb-2009","       1208.85","       1190.00","       1196.35","       1165.00","       1180.50","       1177.15","       1177.17","     954482","          1123585327.10","-","     473443","         49.60"
"INFOSYSTCH","EQ","24-Feb-2009","       1177.15","       1155.00","       1192.00","       1145.50","       1179.00","       1185.55","       1168.22","     963601","          1125702668.95","-","     514673","         53.41"
"INFOSYSTCH","EQ","25-Feb-2009","       1185.55","       1192.00","       1224.45","       1190.00","       1215.00","       1217.45","       1212.21","    1328126","          1609973143.40","-","     835265","         62.89"
"INFOSYSTCH","EQ","26-Feb-2009","       1217.45","       1204.00","       1240.00","       1200.00","       1224.85","       1236.00","       1225.71","    2071481","          2539033875.80","-","    1199313","         57.90"
"INFOSYSTCH","EQ","27-Feb-2009","       1236.00","       1227.70","       1237.85","       1203.75","       1227.00","       1231.25","       1215.76","    1665847","          2025268454.85","-","    1094791","         65.72"
"INFOSYSTCH","EQ","02-Mar-2009","       1231.25","       1218.00","       1227.80","       1190.00","       1211.00","       1219.05","       1206.50","    1477574","          1782698644.50","-","     850712","         57.57"
"INFOSYSTCH","EQ","03-Mar-2009","       1219.05","       1206.00","       1219.80","       1191.45","       1195.60","       1197.60","       1201.06","    1102306","          1323930430.25","-","     647477","         58.74"
"INFOSYSTCH","EQ","04-Mar-2009","       1197.60","       1201.00","       1217.00","       1180.00","       1198.00","       1199.20","       1199.13","    1080201","          1295296395.50","-","     435720","         40.34"
"INFOSYSTCH","EQ","05-Mar-2009","       1199.20","       1205.00","       1224.80","       1175.60","       1181.00","       1181.95","       1189.81","     867470","          1032128649.45","-","     435935","         50.25"
"INFOSYSTCH","EQ","06-Mar-2009","       1181.95","       1182.00","       1238.00","       1151.50","       1220.00","       1219.35","       1204.37","    1284869","          1547464064.05","-","     588447","         45.80"
"INFOSYSTCH","EQ","09-Mar-2009","       1219.35","       1205.10","       1216.00","       1190.10","       1202.70","       1202.05","       1201.97","    1232930","          1481940718.05","-","     702901","         57.01"
"INFOSYSTCH","EQ","12-Mar-2009","       1202.05","       1212.10","       1255.85","       1211.00","       1227.60","       1227.80","       1237.49","    2062794","          2552688700.85","-","    1264768","         61.31"
"INFOSYSTCH","EQ","13-Mar-2009","       1227.80","       1249.40","       1299.95","       1240.00","       1299.00","       1297.05","       1284.05","    1832622","          2353177015.70","-","    1019174","         55.61"
"INFOSYSTCH","EQ","16-Mar-2009","       1297.05","       1303.00","       1303.00","       1269.10","       1290.00","       1287.80","       1287.14","    1687408","          2171933378.65","-","     952166","         56.43"
"INFOSYSTCH","EQ","17-Mar-2009","       1287.80","       1284.00","       1284.00","       1257.00","       1265.80","       1265.50","       1266.42","    1237249","          1566874710.55","-","     726588","         58.73"
"INFOSYSTCH","EQ","18-Mar-2009","       1265.50","       1265.00","       1302.00","       1265.00","       1273.00","       1278.05","       1288.77","    1833538","          2363001339.65","-","    1167821","         63.69"
"INFOSYSTCH","EQ","19-Mar-2009","       1278.05","       1285.00","       1310.60","       1270.00","       1297.50","       1297.20","       1298.38","    1678133","          2178849312.20","-","    1003892","         59.82"
"INFOSYSTCH","EQ","20-Mar-2009","       1297.20","       1323.40","       1323.40","       1285.00","       1295.70","       1296.20","       1293.90","    1187893","          1537020402.65","-","     725321","         61.06"
"INFOSYSTCH","EQ","23-Mar-2009","       1296.20","       1300.20","       1339.95","       1295.20","       1338.00","       1331.30","       1321.28","    1530355","          2022032613.20","-","     881755","         57.62"
"INFOSYSTCH","EQ","24-Mar-2009","       1331.30","       1345.00","       1360.25","       1311.10","       1315.00","       1320.75","       1340.46","    1343332","          1800686697.55","-","     677564","         50.44"
"INFOSYSTCH","EQ","25-Mar-2009","       1320.75","       1312.25","       1350.00","       1312.25","       1339.30","       1338.95","       1340.69","    1637410","          2195262612.10","-","    1003518","         61.29"
"INFOSYSTCH","EQ","26-Mar-2009","       1338.95","       1345.00","       1397.10","       1342.20","       1369.95","       1379.15","       1367.34","    2993265","          4092823343.65","-","    1917529","         64.06"
"INFOSYSTCH","EQ","27-Mar-2009","       1379.15","       1375.00","       1386.00","       1330.05","       1339.30","       1344.90","       1347.54","    2087452","          2812915877.85","-","    1145321","         54.87"
"INFOSYSTCH","EQ","30-Mar-2009","       1344.90","       1320.00","       1329.00","       1265.65","       1302.00","       1301.30","       1300.02","    1549176","          2013956699.45","-","    1026804","         66.28"
"INFOSYSTCH","EQ","31-Mar-2009","       1301.30","       1310.00","       1339.90","       1301.00","       1326.00","       1323.90","       1323.27","    1596903","          2113127120.65","-","    1114041","         69.76"
"INFOSYSTCH","EQ","01-Apr-2009","       1323.90","       1331.15","       1379.95","       1305.35","       1377.00","       1373.75","       1346.29","    1554861","          2093292750.25","-","     914726","         58.83"
"INFOSYSTCH","EQ","02-Apr-2009","       1373.75","       1396.00","       1435.00","       1382.55","       1423.00","       1419.40","       1415.31","    1964717","          2780681378.90","-","    1154340","         58.75"
"INFOSYSTCH","EQ","06-Apr-2009","       1419.40","       1443.25","       1469.00","       1384.05","       1419.00","       1414.05","       1411.95","    1732122","          2445674655.45","-","     971226","         56.07"
"INFOSYSTCH","EQ","08-Apr-2009","       1414.05","       1390.05","       1434.65","       1356.50","       1417.20","       1425.15","       1390.95","    2475722","          3443612200.15","-","    1338193","         54.05"
"INFOSYSTCH","EQ","09-Apr-2009","       1425.15","       1435.00","       1436.90","       1396.00","       1425.00","       1427.00","       1424.66","    1882711","          2682231563.45","-","    1116457","         59.30"
"INFOSYSTCH","EQ","13-Apr-2009","       1427.00","       1435.00","       1466.95","       1377.20","       1410.00","       1409.30","       1406.58","    2354564","          3311883033.25","-","    1269638","         53.92"
