"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","02-Jan-2012","        497.65","        500.00","        500.35","        488.00","        496.35","        495.20","        493.34","     765632","           377718883.45","      23617","     459005","         59.95"
"SUNPHARMA","EQ","03-Jan-2012","        495.20","        499.00","        501.00","        495.30","        500.00","        499.45","        498.52","     591866","           295059066.10","      33814","     366892","         61.99"
"SUNPHARMA","EQ","04-Jan-2012","        499.45","        500.10","        506.75","        493.50","        501.95","        501.25","        501.55","    1076200","           539768373.60","      28903","     744517","         69.18"
"SUNPHARMA","EQ","05-Jan-2012","        501.25","        502.95","        511.00","        497.40","        499.30","        499.85","        505.91","    1804272","           912793996.15","      30787","    1358657","         75.30"
"SUNPHARMA","EQ","06-Jan-2012","        499.85","        498.85","        505.00","        495.50","        498.05","        499.95","        500.75","    1538981","           770645194.95","      33369","    1259183","         81.82"
"SUNPHARMA","EQ","07-Jan-2012","        499.95","        500.50","        502.00","        498.10","        500.20","        500.10","        500.03","      24816","            12408805.30","        858","       9359","         37.71"
"SUNPHARMA","EQ","09-Jan-2012","        500.10","        506.40","        508.45","        499.15","        507.65","        505.50","        503.00","     966388","           486095309.95","      26217","     760405","         78.69"
"SUNPHARMA","EQ","10-Jan-2012","        505.50","        507.10","        520.00","        506.95","        517.00","        516.35","        515.85","     844949","           435870420.15","      27379","     487197","         57.66"
"SUNPHARMA","EQ","11-Jan-2012","        516.35","        519.25","        524.40","        510.25","        520.45","        520.65","        518.97","     485505","           251964822.30","      18032","     253361","         52.19"
"SUNPHARMA","EQ","12-Jan-2012","        520.65","        517.35","        525.75","        515.65","        521.00","        520.05","        520.79","     373242","           194380674.60","      23606","     221362","         59.31"
"SUNPHARMA","EQ","13-Jan-2012","        520.05","        520.15","        522.90","        509.00","        511.05","        513.60","        515.47","     486601","           250829631.65","      20194","     303171","         62.30"
"SUNPHARMA","EQ","16-Jan-2012","        513.60","        514.00","        514.00","        500.00","        505.00","        505.50","        503.96","     356514","           179667196.45","      17072","     180880","         50.74"
"SUNPHARMA","EQ","17-Jan-2012","        505.50","        506.00","        519.05","        504.50","        518.50","        516.00","        512.06","     922883","           472569849.75","       9673","     746293","         80.87"
