"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","03-Jan-2005","        555.60","        567.00","        567.00","        547.60","        558.05","        557.00","        556.67","      47096","            26216735.25","-","      20917","         44.41"
"SUNPHARMA","EQ","04-Jan-2005","        557.00","        548.15","        560.00","        530.00","        530.70","        531.45","        536.92","     210761","           113162774.25","-","     135931","         64.50"
"SUNPHARMA","EQ","05-Jan-2005","        531.45","        537.00","        544.80","        518.55","        528.75","        531.45","        530.60","     124398","            66004971.30","-","      55962","         44.99"
"SUNPHARMA","EQ","06-Jan-2005","        531.45","        530.00","        530.00","        504.25","        507.00","        512.55","        513.38","     183715","            94315641.55","-","     106944","         58.21"
"SUNPHARMA","EQ","07-Jan-2005","        512.55","        490.10","        517.00","        490.10","        508.50","        506.20","        510.67","     106492","            54382464.90","-","      58193","         54.65"
"SUNPHARMA","EQ","10-Jan-2005","        506.20","        500.00","        516.70","        498.00","        499.95","        501.30","        505.78","     109327","            55295203.35","-","      50945","         46.60"
"SUNPHARMA","EQ","11-Jan-2005","        501.30","        501.45","        502.00","        463.90","        476.00","        475.70","        481.85","     152913","            73681588.20","-","      99487","         65.06"
"SUNPHARMA","EQ","12-Jan-2005","        475.70","        478.00","        478.00","        458.85","        466.00","        464.00","        465.24","     202789","            94346251.75","-","     121534","         59.93"
"SUNPHARMA","EQ","13-Jan-2005","        464.00","        472.00","        482.50","        463.15","        466.95","        466.45","        472.17","     116430","            54974728.60","-","      79230","         68.05"
"SUNPHARMA","EQ","14-Jan-2005","        466.45","        466.00","        473.50","        440.00","        450.00","        447.30","        450.75","     219970","            99150742.90","-","     143240","         65.12"
"SUNPHARMA","EQ","17-Jan-2005","        447.30","        450.00","        454.00","        432.50","        440.40","        438.70","        440.85","     117296","            51709895.90","-","      63555","         54.18"
"SUNPHARMA","EQ","18-Jan-2005","        438.70","        442.00","        472.00","        442.00","        467.00","        465.35","        462.77","     166324","            76970316.30","-","      81328","         48.90"
"SUNPHARMA","EQ","19-Jan-2005","        465.35","        471.00","        482.80","        460.00","        464.40","        461.35","        471.29","     131783","            62107588.15","-","      45539","         34.56"
"SUNPHARMA","EQ","20-Jan-2005","        461.35","        469.00","        469.00","        452.15","        462.00","        460.60","        461.14","      66579","            30702063.40","-","      30435","         45.71"
"SUNPHARMA","EQ","24-Jan-2005","        460.60","        467.50","        484.90","        465.00","        468.80","        468.45","        469.22","      59342","            27844453.20","-","      22849","         38.50"
"SUNPHARMA","EQ","25-Jan-2005","        468.45","        461.25","        475.00","        456.00","        474.00","        472.00","        464.85","      98537","            45805322.10","-","      42724","         43.36"
"SUNPHARMA","EQ","27-Jan-2005","        472.00","        466.00","        477.50","        456.00","        457.00","        462.70","        463.49","     192113","            89042487.30","-","     113034","         58.84"
"SUNPHARMA","EQ","28-Jan-2005","        462.70","        465.00","        498.00","        465.00","        492.00","        489.70","        478.05","     237472","           113522632.85","-","     165473","         69.68"
"SUNPHARMA","EQ","31-Jan-2005","        489.70","        493.00","        513.50","        488.00","        496.00","        496.85","        501.55","     305481","           153213924.00","-","     166924","         54.64"
"SUNPHARMA","EQ","01-Feb-2005","        496.85","        496.85","        503.00","        491.50","        496.00","        496.50","        496.70","     159045","            78997201.55","-","      93386","         58.72"
"SUNPHARMA","EQ","02-Feb-2005","        496.50","        500.50","        503.00","        483.00","        483.25","        489.15","        494.68","      77388","            38282353.95","-","      35449","         45.81"
"SUNPHARMA","EQ","03-Feb-2005","        489.15","        489.20","        494.00","        482.00","        488.00","        485.85","        487.03","      60946","            29682333.40","-","      22831","         37.46"
"SUNPHARMA","EQ","04-Feb-2005","        485.85","        490.00","        496.00","        486.10","        492.00","        492.65","        492.38","      67215","            33095194.55","-","      30045","         44.70"
"SUNPHARMA","EQ","07-Feb-2005","        492.65","        487.10","        499.50","        487.10","        495.05","        494.35","        494.13","      53021","            26199448.70","-","      27580","         52.02"
"SUNPHARMA","EQ","08-Feb-2005","        494.35","        500.00","        500.00","        487.00","        493.00","        493.75","        493.25","      66323","            32713654.15","-","      26377","         39.77"
"SUNPHARMA","EQ","09-Feb-2005","        493.75","        490.00","        499.00","        485.00","        493.90","        493.20","        491.87","      52614","            25879280.85","-","      19319","         36.72"
"SUNPHARMA","EQ","10-Feb-2005","        493.20","        496.50","        496.75","        490.05","        493.00","        494.35","        493.13","      66959","            33019488.30","-","      36977","         55.22"
"SUNPHARMA","EQ","11-Feb-2005","        494.35","        499.00","        500.15","        490.00","        500.00","        499.40","        496.32","      66795","            33151806.60","-","      38477","         57.60"
"SUNPHARMA","EQ","14-Feb-2005","        499.40","        465.25","        510.00","        465.25","        495.55","        499.95","        501.32","      97024","            48640469.30","-","      68855","         70.97"
"SUNPHARMA","EQ","15-Feb-2005","        499.95","        461.10","        510.00","        461.10","        493.00","        493.55","        493.18","      42949","            21181391.20","-","      20151","         46.92"
"SUNPHARMA","EQ","16-Feb-2005","        493.55","        495.00","        498.00","        488.00","        490.00","        489.60","        492.13","      93769","            46146147.05","-","      62014","         66.13"
"SUNPHARMA","EQ","17-Feb-2005","        489.60","        490.00","        493.50","        485.25","        486.00","        487.95","        488.87","      67364","            32932271.30","-","      47312","         70.23"
"SUNPHARMA","EQ","18-Feb-2005","        487.95","        490.00","        490.00","        472.05","        475.00","        475.50","        479.91","      73786","            35410542.85","-","      38674","         52.41"
"SUNPHARMA","EQ","21-Feb-2005","        475.50","        484.90","        484.90","        465.10","        465.10","        471.25","        469.92","      69333","            32580964.10","-","      25741","         37.13"
"SUNPHARMA","EQ","22-Feb-2005","        471.25","        468.50","        473.00","        463.00","        471.00","        471.30","        467.61","      66501","            31096288.30","-","      36963","         55.58"
"SUNPHARMA","EQ","23-Feb-2005","        471.30","        473.00","        477.85","        469.00","        475.00","        474.00","        473.30","      65672","            31082844.05","-","      37588","         57.24"
"SUNPHARMA","EQ","24-Feb-2005","        474.00","        475.00","        496.65","        475.00","        486.40","        484.60","        478.17","    1364874","           652644590.95","-","    1141976","         83.67"
