"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DRREDDY","EQ","02-Jan-2017","       3060.40","       3066.00","       3117.00","       3066.00","       3078.50","       3083.40","       3094.57","      95526","           295611635.45","       8195","      25984","         27.20"
"DRREDDY","EQ","03-Jan-2017","       3083.40","       3095.00","       3114.95","       3065.75","       3072.00","       3072.40","       3088.99","     110920","           342631312.40","      12057","      39252","         35.39"
"DRREDDY","EQ","04-Jan-2017","       3072.40","       3096.25","       3113.30","       3075.05","       3091.00","       3091.30","       3092.32","     235845","           729308072.30","      28104","     127571","         54.09"
"DRREDDY","EQ","05-Jan-2017","       3091.30","       3088.65","       3145.00","       3076.00","       3139.60","       3136.25","       3116.96","     243653","           759456994.30","      26227","     125774","         51.62"
"DRREDDY","EQ","06-Jan-2017","       3136.25","       3148.80","       3203.85","       3145.70","       3168.00","       3159.15","       3175.17","     354039","          1124133380.05","      24250","     198716","         56.13"
"DRREDDY","EQ","09-Jan-2017","       3159.15","       3154.00","       3154.00","       3051.85","       3060.10","       3060.20","       3070.20","     280298","           860571351.35","      27908","     131059","         46.76"
"DRREDDY","EQ","10-Jan-2017","       3060.20","       3070.85","       3074.00","       3035.15","       3042.00","       3041.85","       3052.00","     246022","           750859309.20","      28872","     149577","         60.80"
"DRREDDY","EQ","11-Jan-2017","       3041.85","       3055.05","       3060.00","       3021.95","       3046.90","       3042.45","       3044.91","     277037","           843553939.40","      39094","     172432","         62.24"
"DRREDDY","EQ","12-Jan-2017","       3042.45","       2977.00","       3019.10","       2943.00","       3010.00","       3008.50","       2994.94","     434390","          1300972093.85","      47461","     146831","         33.80"
"DRREDDY","EQ","13-Jan-2017","       3008.50","       2992.00","       3004.00","       2975.00","       2979.00","       2979.75","       2986.40","     197516","           589860861.70","      21914","      98548","         49.89"
"DRREDDY","EQ","16-Jan-2017","       2979.75","       2999.00","       3007.00","       2965.35","       2990.00","       2985.30","       2984.69","     201640","           601832459.70","      22037","      95539","         47.38"
