"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SUNPHARMA","EQ","01-Jan-2003","        601.00","        595.10","        607.00","        595.10","        600.00","        598.80","        601.12","        863","              518762.50","-","        391","         45.31"
"SUNPHARMA","EQ","02-Jan-2003","        598.80","        598.05","        616.00","        598.05","        604.50","        604.85","        606.56","       8692","             5272189.25","-","       3393","         39.04"
"SUNPHARMA","EQ","03-Jan-2003","        604.85","        615.00","        633.90","        615.00","        617.35","        621.25","        624.20","      25208","            15734733.50","-","      11089","         43.99"
"SUNPHARMA","EQ","06-Jan-2003","        621.25","        627.00","        632.70","        575.55","        599.00","        602.75","        617.31","      16701","            10309720.80","-","       8226","         49.25"
"SUNPHARMA","EQ","07-Jan-2003","        602.75","        610.00","        618.75","        595.00","        595.00","        599.00","        605.01","      12486","             7554125.20","-","       9241","         74.01"
"SUNPHARMA","EQ","08-Jan-2003","        599.00","        601.00","        603.70","        590.10","        594.00","        593.40","        595.63","       7779","             4633376.75","-","       5257","         67.58"
"SUNPHARMA","EQ","09-Jan-2003","        593.40","        593.50","        596.90","        590.60","        590.60","        591.30","        593.81","       5367","             3186975.35","-","       3473","         64.71"
"SUNPHARMA","EQ","10-Jan-2003","        591.30","        593.00","        598.65","        576.50","        585.75","        583.00","        583.05","      10789","             6290501.10","-","       8055","         74.66"
"SUNPHARMA","EQ","13-Jan-2003","        583.00","        296.75","        298.00","        293.00","        295.05","        295.10","        294.83","       9362","             2760193.20","-","-","-"
"SUNPHARMA","EQ","14-Jan-2003","        295.10","        299.90","        304.50","        297.00","        302.00","        301.40","        300.22","      34835","            10458190.45","-","-","-"
"SUNPHARMA","EQ","15-Jan-2003","        301.40","        302.00","        312.00","        302.00","        310.75","        309.90","        308.25","      37798","            11651370.80","-","-","-"
"SUNPHARMA","EQ","16-Jan-2003","        309.90","        315.00","        317.00","        297.10","        300.00","        300.00","        301.41","     189674","            57170279.95","-","-","-"
"SUNPHARMA","EQ","17-Jan-2003","        300.00","        303.30","        307.00","        299.00","        301.00","        300.00","        301.38","      17690","             5331373.15","-","-","-"
"SUNPHARMA","EQ","20-Jan-2003","        300.00","        303.50","        303.50","        297.00","        298.90","        298.35","        299.40","      10319","             3089542.05","-","-","-"
"SUNPHARMA","EQ","21-Jan-2003","        298.35","        298.45","        301.95","        294.00","        297.05","        297.50","        297.88","      11002","             3277289.70","-","     243821","         78.48"
"SUNPHARMA","EQ","22-Jan-2003","        297.50","        295.00","        298.00","        292.65","        294.00","        293.85","        293.95","      10047","             2953356.65","-","       8537","         84.97"
"SUNPHARMA","EQ","23-Jan-2003","        293.85","        299.00","        299.00","        291.60","        292.10","        292.40","        293.33","       6497","             1905776.50","-","       5730","         88.19"
"SUNPHARMA","EQ","24-Jan-2003","        292.40","        293.50","        294.50","        276.65","        284.05","        285.20","        283.99","      14406","             4091166.65","-","       9987","         69.33"
