date,close_10_sma,close_10_ema,kdjk_10,kdjd_10,macd,rsi_10,wr_10,cci_10,Momentum,ADOsc,OpenPrice,UpDown
15-Jan-2008,3040.88,3086.599463602687,83.20888994177844,82.13129394794217,27.891393926764067,78.35862252246582,27.213889459626028,132.53409561818194,303.8000000000002,141078.5940852814,3298.0,1.0
16-Jan-2008,3064.0700000000006,3088.0081478709567,74.2433041443319,79.50196401340541,25.364836944445415,63.41081696598192,43.68786745056118,28.53466617349042,189.95000000000027,429136.0334967227,3110.0,0.0
17-Jan-2008,3073.3550000000005,3070.057725688381,57.325485334799964,72.10980445387025,17.669597591764614,49.29916036154691,76.51015228426391,-34.00054576131766,3.550000000000182,909407.6415868895,3159.0,1.0
18-Jan-2008,3054.015000000001,3017.7313623322543,39.478251484461225,61.232620130733906,0.2656493404592766,32.832315108765115,96.21621621621624,-207.25932073334224,-220.6500000000001,1491991.7813286772,2975.0,0.0
21-Jan-2008,3006.070000000001,2926.5209253081994,33.16043320340799,51.875224488291934,-28.220541797548776,22.06944547210989,79.4752033586985,-245.51695625017723,-513.8499999999999,1913698.6829966456,2779.8,0.0
22-Jan-2008,2936.3500000000013,2818.7056030972494,28.825970749074475,44.192139908552775,-60.60110318518991,17.54260831247963,79.84295415959255,-187.95223301733364,-676.2000000000003,1701308.3485748777,2352.25,0.0
23-Jan-2008,2888.055000000001,2768.3146669751573,31.404636979292427,39.92963893213266,-72.58455077353938,33.513613774837225,63.43803056027166,-80.2619145814954,-477.10000000000036,665586.6464256449,2420.0,1.0
24-Jan-2008,2834.1650000000013,2716.102488668112,31.37502114408969,37.07809966945167,-84.76735213337224,31.35564634418421,68.68421052631578,-77.37009410656084,-638.6999999999998,1305613.8136487054,2590.0,1.0
25-Jan-2008,2782.9450000000015,2697.379398935332,34.93479055333201,36.363663297411776,-84.98408274068834,40.12431503082319,57.94567062818336,-49.434051358971374,-605.4499999999998,1965258.02742114,2575.0,0.0
28-Jan-2008,2717.500000000002,2673.1266774035835,35.921439316256425,36.21625530369332,-87.3196358758205,38.03330574832042,62.10526315789473,-52.42391067882137,-599.1500000000001,1262870.083560395,2565.0,0.0
29-Jan-2008,2658.635000000002,2655.368345840535,38.60595152363839,37.01282071034167,-87.38291222169482,38.792760375607884,56.025024061597684,-27.493527028699315,-516.75,1098449.4395927312,2645.0,1.0
30-Jan-2008,2596.460000000002,2621.6019756416467,37.02700265194757,37.0175480242103,-93.43371140197542,34.14326289438927,66.13089509143406,-50.60157094686373,-524.6500000000001,-203467.57299661916,2545.2,0.0
31-Jan-2008,2544.6950000000024,2595.3967837901664,38.676871163676545,37.57065573736571,-96.54315533047838,34.722802426565465,58.02339181286549,-65.03518808830638,-320.6999999999998,-2133552.8951066486,2472.0,0.0
01-Feb-2008,2519.0100000000025,2585.7464899625575,45.77276044481509,40.304690639848836,-93.42918193611104,40.06797984821534,40.0354609929078,-13.875754939416996,1.949999999999818,-2972918.525367631,2490.0,1.0
04-Feb-2008,2524.0500000000025,2586.7446509682154,52.79413344075142,44.467838240149696,-86.54153327124823,43.93838641479959,33.16312056737591,81.03141790001266,233.75,-2246128.6275438447,2536.0,1.0
05-Feb-2008,2550.015000000002,2592.2938888662384,53.26510511321753,47.40026053117231,-78.34704109805898,46.0093832388409,45.79295154185024,87.44513424809115,66.40000000000009,-2406662.7579665016,2600.0,1.0
06-Feb-2008,2550.1950000000024,2585.026401205257,57.59036204628127,50.79696103620863,-75.62585905324522,41.73650816735698,33.75912408759124,-7.357206898371047,63.59999999999991,-2993510.67958189,2559.9,0.0
07-Feb-2008,2543.850000000002,2555.90683319091,45.0176622887617,48.87052812039298,-81.70728674564498,34.695341933190946,80.12773722627745,-109.37032075025736,-189.95000000000027,-2196350.5418510227,2520.0,0.0
08-Feb-2008,2524.950000000002,2532.2900123021723,36.75143422657107,44.83083015578568,-85.43353237919473,34.78674710647242,79.78102189781019,-137.12029306120616,-140.0,-1043897.5638609604,2435.1,0.0
11-Feb-2008,2496.010000000002,2485.7606090155746,27.915590297388842,39.1924168696534,-98.20182476632863,27.950715918640142,89.75609756097562,-196.93652038415826,-299.9000000000001,-666757.4697472114,2414.0,0.0
12-Feb-2008,2470.8050000000017,2456.4458665788125,25.96911589031491,34.78464987654057,-103.53684580225172,32.65997236492568,77.92383292383295,-129.06550929065577,-147.05000000000018,-1035100.8693306473,2281.0,0.0
13-Feb-2008,2462.5650000000014,2444.254063594955,29.96630658043926,33.17853544450679,-101.74869945656701,38.67710264593492,62.039312039312044,-53.99411014650826,-89.40000000000009,-937059.3995961251,2370.0,1.0
14-Feb-2008,2466.3500000000013,2457.452704919306,43.05288579564091,36.469985561551496,-89.75261506799825,48.70167899292885,30.773955773955773,25.737458845773794,-26.0,-310025.790686814,2450.0,1.0
15-Feb-2008,2471.4700000000016,2482.2974425155817,58.09995826179499,43.679976461632656,-73.58947452288476,53.793397631405874,11.80589680589685,62.96909492273687,2.75,13365.99319035164,2504.9,1.0
18-Feb-2008,2467.7200000000016,2495.291299653509,65.35820108012729,50.906051334464195,-63.11347096698137,50.86846445144692,20.125313283208065,78.83980654461172,-63.40000000000009,419382.15762286936,2600.0,1.0
19-Feb-2008,2461.4650000000015,2506.073466584885,71.3832741752633,57.731792281397226,-54.128317106737086,50.931068742824394,16.566579634464702,84.04151291254398,2.050000000000182,889914.5835300065,2590.0,0.0
20-Feb-2008,2454.6150000000016,2502.057714548558,69.25986772693793,61.57448409657746,-51.80465511250395,45.57544269469658,34.9869451697128,31.084859397185895,58.55000000000018,217442.10432798392,2500.2,0.0
21-Feb-2008,2461.7000000000016,2501.010346391104,68.91475951160528,64.0212425682534,-48.4580945193793,46.66194392675413,31.77545691906,28.490805704980865,69.90000000000009,-144271.2221555938,2510.0,1.0
22-Feb-2008,2462.5050000000015,2488.9036327562994,63.301745679625434,63.78141027204408,-49.99076890161632,41.97957684750258,47.92428198433425,-21.377627300070134,157.44999999999982,-1081846.8656251973,2442.3,0.0
25-Feb-2008,2489.9500000000016,2500.2794146597053,69.38952943738647,65.65078332715821,-41.6788367362642,52.08544710928495,18.434903047091463,24.9278229518098,226.5999999999999,-1583645.6769121669,2495.0,1.0
26-Feb-2008,2515.130000000002,2514.168686898403,74.44902509858234,68.58353058429958,-32.76288863679565,54.00277600867755,15.431983579025916,85.30899009152166,187.1500000000001,-2152498.5858420106,2564.9,1.0
27-Feb-2008,2535.025000000002,2527.677333468479,75.7202757073096,70.96244562530292,-24.500185055701422,54.94087969841343,21.737223075235896,113.17163202622355,71.69999999999982,-1632305.1725129043,2605.0,1.0
28-Feb-2008,2536.675000000002,2528.690726832851,68.49583051102206,70.14024058720929,-22.00504722167443,49.674992045284185,45.95305988155301,25.471878975894334,-60.69999999999982,-648379.321438262,2580.0,0.0
29-Feb-2008,2523.625000000002,2516.8270402509065,53.47821449272813,64.5862318890489,-25.19323667762501,43.77949335651578,76.55701754385973,-82.24061940074175,-90.25,-432644.179354933,2552.0,0.0
