"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INFOSYSTCH","EQ","03-Jan-2005","       2091.70","       2119.00","       2398.00","       2095.50","       2123.05","       2119.55","       2107.98","     569018","          1199479499.10","-","     217580","         38.24"
"INFOSYSTCH","EQ","04-Jan-2005","       2119.55","       2125.00","       2125.00","       2080.00","       2082.25","       2090.05","       2098.78","     638804","          1340706966.35","-","     244727","         38.31"
"INFOSYSTCH","EQ","05-Jan-2005","       2090.05","       2065.00","       2080.00","       2001.10","       2047.00","       2052.50","       2045.59","    1387367","          2837978606.00","-","     544872","         39.27"
"INFOSYSTCH","EQ","06-Jan-2005","       2052.50","       2041.25","       2093.95","       1998.00","       2048.00","       2043.75","       2048.62","    1689444","          3461036961.80","-","     545657","         32.30"
"INFOSYSTCH","EQ","07-Jan-2005","       2043.75","       2035.00","       2065.00","       1995.00","       2043.00","       2050.80","       2023.63","    2093755","          4236987112.60","-","     651101","         31.10"
"INFOSYSTCH","EQ","10-Jan-2005","       2050.80","       2060.00","       2100.00","       1981.00","       1984.65","       1994.90","       2026.27","    1540740","          3121949237.50","-","     628906","         40.82"
"INFOSYSTCH","EQ","11-Jan-2005","       1994.90","       1990.00","       2022.70","       1951.10","       1978.95","       1971.65","       1987.63","    2130200","          4234054291.30","-","     748699","         35.15"
"INFOSYSTCH","EQ","12-Jan-2005","       1971.65","       2025.00","       2025.00","       1875.15","       1909.00","       1906.25","       1954.67","    3944813","          7710793535.15","-","    1153280","         29.24"
"INFOSYSTCH","EQ","13-Jan-2005","       1906.25","       2050.05","       2050.05","       1930.00","       1980.00","       1968.35","       1966.80","    2191279","          4309800763.40","-","     950522","         43.38"
"INFOSYSTCH","EQ","14-Jan-2005","       1968.35","       1980.00","       2008.30","       1950.00","       1975.50","       1974.00","       1981.35","    1240756","          2458365923.15","-","     393040","         31.68"
"INFOSYSTCH","EQ","17-Jan-2005","       1974.00","       1982.00","       2014.00","       1935.20","       2010.00","       1997.70","       1963.27","    1219275","          2393760210.60","-","     437185","         35.86"
