"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DRREDDY","EQ","04-Jan-2010","       1146.60","       1140.00","       1149.45","       1126.15","       1146.70","       1142.15","       1137.68","     329988","           375420498.95","-","     201712","         61.13"
"DRREDDY","EQ","05-Jan-2010","       1142.15","       1150.00","       1181.00","       1150.00","       1179.95","       1177.45","       1173.40","     411658","           483039411.50","-","     161054","         39.12"
"DRREDDY","EQ","06-Jan-2010","       1177.45","       1186.20","       1232.50","       1183.35","       1210.00","       1207.65","       1210.40","    1289786","          1561159339.40","-","     805187","         62.43"
"DRREDDY","EQ","07-Jan-2010","       1207.65","       1190.10","       1214.85","       1178.10","       1192.00","       1188.95","       1195.89","     298340","           356782529.05","-","     150012","         50.28"
"DRREDDY","EQ","08-Jan-2010","       1188.95","       1200.00","       1210.90","       1180.00","       1194.00","       1194.10","       1199.73","     240469","           288497821.70","-","     110911","         46.12"
"DRREDDY","EQ","11-Jan-2010","       1194.10","       1225.00","       1225.00","       1165.65","       1201.10","       1200.15","       1208.22","     410803","           496339871.75","-","     233204","         56.77"
"DRREDDY","EQ","12-Jan-2010","       1200.15","       1205.00","       1230.00","       1200.20","       1207.00","       1209.50","       1216.10","     480939","           584869760.15","-","     262860","         54.66"
"DRREDDY","EQ","13-Jan-2010","       1209.50","       1200.00","       1235.00","       1200.00","       1228.15","       1228.25","       1219.66","     381222","           464960787.15","-","     242748","         63.68"
"DRREDDY","EQ","14-Jan-2010","       1228.25","       1239.00","       1257.00","       1232.25","       1239.50","       1237.10","       1244.03","     233748","           290790215.20","-","     106669","         45.63"
"DRREDDY","EQ","15-Jan-2010","       1237.10","       1238.00","       1247.80","       1223.20","       1229.00","       1229.95","       1230.53","     237785","           292602000.70","-","     175831","         73.95"
"DRREDDY","EQ","18-Jan-2010","       1229.95","       1221.05","       1249.50","       1220.10","       1228.35","       1223.00","       1235.56","     143020","           176709525.00","-","      66671","         46.62"
"DRREDDY","EQ","19-Jan-2010","       1223.00","       1230.00","       1232.95","       1177.50","       1185.00","       1180.50","       1193.14","     430429","           513564154.80","-","     285905","         66.42"
"DRREDDY","EQ","20-Jan-2010","       1180.50","       1182.00","       1221.00","       1142.25","       1213.00","       1201.40","       1181.08","    1197566","          1414419147.90","-","     460896","         38.49"
"DRREDDY","EQ","21-Jan-2010","       1201.40","       1205.15","       1205.15","       1115.00","       1120.20","       1123.60","       1145.86","    1149131","          1316738414.40","-","     681237","         59.28"
"DRREDDY","EQ","22-Jan-2010","       1123.60","       1115.00","       1134.35","       1083.15","       1125.00","       1127.40","       1108.73","     618108","           685316507.40","-","     382200","         61.83"
"DRREDDY","EQ","25-Jan-2010","       1127.40","       1115.85","       1134.80","       1065.65","       1124.00","       1121.90","       1120.89","     529022","           592976323.30","-","     298167","         56.36"
"DRREDDY","EQ","27-Jan-2010","       1121.90","       1107.00","       1127.90","       1091.00","       1101.00","       1106.50","       1112.40","     783457","           871516209.35","-","     527772","         67.36"
"DRREDDY","EQ","28-Jan-2010","       1106.50","       1127.00","       1172.00","       1115.00","       1144.00","       1152.90","       1149.90","    1129127","          1298382956.30","-","     677678","         60.02"
"DRREDDY","EQ","29-Jan-2010","       1152.90","       1127.00","       1134.00","       1089.25","       1122.15","       1119.60","       1107.13","     688149","           761872578.40","-","     444405","         64.58"
"DRREDDY","EQ","01-Feb-2010","       1119.60","       1139.00","       1139.00","       1107.30","       1124.00","       1123.50","       1120.02","     174831","           195813471.40","-","      56787","         32.48"
"DRREDDY","EQ","02-Feb-2010","       1123.50","       1127.00","       1192.00","       1127.00","       1162.05","       1165.60","       1169.92","     926468","          1083895266.55","-","     505256","         54.54"
