date,close_10_sma,close_10_ema,kdjk_10,kdjd_10,macd,rsi_10,wr_10,cci_10,Momentum,ADOsc,OpenPrice,UpDown
16-Jan-2009,1598.54,1582.3935077434253,23.77044899036384,35.266807335346414,-4.0066628723579925,50.80954644141201,83.90819014172831,-62.69958287651364,20.34999999999991,49337.94711152371,1554.35,0.0
19-Jan-2009,1598.635,1575.1421313207795,19.5887612191288,30.040791963273875,-5.605276807990094,47.17369690696045,88.77461432334128,-93.09856459330118,-84.05000000000018,222318.9972028461,1550.05,0.0
20-Jan-2009,1584.2000000000003,1557.6070181216596,15.013719600631317,25.031767842393023,-10.122732546986526,37.82566426402809,94.13636363636365,-130.74877685598793,-194.6500000000001,488849.8845743756,1515.55,0.0
21-Jan-2009,1553.5100000000002,1521.9968894630463,11.372479126479057,20.478671603755032,-19.878215382116196,26.829173209120327,95.91000182182546,-189.4311184633765,-255.70000000000005,219417.54896555305,1449.0,0.0
22-Jan-2009,1530.9100000000003,1499.2872156219157,10.748592691473078,17.235311966327714,-25.219241927531357,32.59042359325417,90.49918017853888,-138.25879686614692,-240.45000000000005,-151950.27211514814,1388.05,0.0
23-Jan-2009,1505.45,1478.4113113585406,11.361378234637787,15.277334055764403,-29.813194289007242,31.286381513548392,87.4130506790328,-105.16844004498293,-227.70000000000005,-245941.3884352186,1380.0,0.0
27-Jan-2009,1488.33,1472.2420646127914,18.148270283313405,16.234312798280737,-29.450266886384497,41.64555369555872,68.27794561933536,-56.18407204775254,-107.60000000000014,-429871.52984797856,1400.0,1.0
28-Jan-2009,1483.4649999999997,1478.279212560073,31.618022585364816,21.362216060642098,-25.093995899516585,50.3270577026209,41.442472810532365,-2.1386510602935984,-81.79999999999995,-434343.318752401,1440.0,1.0
29-Jan-2009,1477.85,1487.9325744093335,46.93403035934962,29.88615416021127,-19.79551973123921,53.66007376160712,22.433954092680786,60.932174104268256,-4.649999999999864,-440324.19257322414,1510.0,1.0
30-Jan-2009,1477.5249999999999,1496.018226973533,57.34680990320145,39.03970607454133,-15.381598195635206,53.84787884507736,21.827631009094876,57.05246950706103,-33.90000000000009,-349527.1714130065,1500.0,0.0
