"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","03-Jan-2005","        652.00","        654.50","        662.90","        650.10","        657.00","        655.75","        656.76","    2131452","          1399850891.40","-","     399911","         18.76"
"SBIN","EQ","04-Jan-2005","        655.75","        658.85","        658.90","        646.15","        651.00","        649.90","        651.35","    2472630","          1610536262.55","-","     274312","         11.09"
"SBIN","EQ","05-Jan-2005","        649.90","        649.95","        655.80","        591.00","        615.80","        617.45","        625.10","    4919738","          3075328855.35","-","     592714","         12.05"
"SBIN","EQ","06-Jan-2005","        617.45","        615.25","        628.90","        596.15","        604.00","        604.30","        612.49","    4502406","          2757690187.95","-","     293856","          6.53"
"SBIN","EQ","07-Jan-2005","        604.30","        609.40","        619.95","        605.25","        615.90","        615.65","        613.27","    2923563","          1792920917.75","-","     176542","          6.04"
"SBIN","EQ","10-Jan-2005","        615.65","        635.00","        635.00","        597.55","        597.70","        599.95","        611.56","    3126739","          1912203338.70","-","     267201","          8.55"
"SBIN","EQ","11-Jan-2005","        599.95","        600.00","        607.80","        585.30","        586.60","        588.25","        595.96","    3434119","          2046592975.75","-","     225651","          6.57"
"SBIN","EQ","12-Jan-2005","        588.25","        562.00","        596.70","        562.00","        578.80","        573.20","        579.56","    3230097","          1872025820.55","-","     348469","         10.79"
"SBIN","EQ","13-Jan-2005","        573.20","        587.00","        596.90","        580.00","        594.50","        593.05","        589.32","    2419367","          1425787560.80","-","     197685","          8.17"
"SBIN","EQ","14-Jan-2005","        593.05","        595.00","        601.00","        573.30","        581.00","        578.40","        588.56","    3515796","          2069262913.65","-","     265693","          7.56"
"SBIN","EQ","17-Jan-2005","        578.40","        588.00","        595.90","        573.25","        594.50","        589.00","        581.53","    2932956","          1705600890.25","-","     142836","          4.87"
"SBIN","EQ","18-Jan-2005","        589.00","        594.00","        599.40","        581.60","        582.20","        584.50","        589.89","    2589653","          1527612571.60","-","      84534","          3.26"
"SBIN","EQ","19-Jan-2005","        584.50","        587.00","        589.50","        579.10","        583.00","        581.20","        584.04","    1917417","          1119855495.20","-","      57359","          2.99"
"SBIN","EQ","20-Jan-2005","        581.20","        578.70","        580.00","        567.10","        576.55","        576.35","        574.48","    2103368","          1208346827.40","-","     209327","          9.95"
"SBIN","EQ","24-Jan-2005","        576.35","        577.00","        577.00","        564.60","        572.20","        571.20","        569.93","    1727239","           984413204.10","-","     158037","          9.15"
"SBIN","EQ","25-Jan-2005","        571.20","        565.00","        587.95","        565.00","        583.80","        581.95","        573.64","    2079507","          1192892926.80","-","     153036","          7.36"
"SBIN","EQ","27-Jan-2005","        581.95","        586.00","        587.95","        579.15","        580.15","        580.95","        583.80","    1952226","          1139717323.30","-","     292206","         14.97"
"SBIN","EQ","28-Jan-2005","        580.95","        583.90","        627.00","        581.50","        624.60","        622.20","        607.04","    6913795","          4196962295.75","-","     625712","          9.05"
"SBIN","EQ","31-Jan-2005","        622.20","        626.00","        646.40","        626.00","        640.55","        643.00","        640.08","    3363677","          2153011692.10","-","     465787","         13.85"
"SBIN","EQ","01-Feb-2005","        643.00","        640.00","        646.00","        631.20","        634.00","        634.05","        636.11","    2467277","          1569457472.90","-","     214505","          8.69"
"SBIN","EQ","02-Feb-2005","        634.05","        636.00","        655.45","        636.00","        650.20","        648.75","        650.21","    4538265","          2950821856.25","-","     498894","         10.99"
"SBIN","EQ","03-Feb-2005","        648.75","        647.10","        661.75","        640.00","        657.25","        656.10","        655.75","    4084647","          2678496253.30","-","     649314","         15.90"
"SBIN","EQ","04-Feb-2005","        656.10","        669.00","        669.00","        645.10","        649.45","        648.15","        653.13","    4130608","          2697837235.70","-","     280437","          6.79"
"SBIN","EQ","07-Feb-2005","        648.15","        653.00","        657.00","        640.05","        642.40","        642.85","        649.37","    2493564","          1619250525.55","-","     286009","         11.47"
"SBIN","EQ","08-Feb-2005","        642.85","        645.00","        647.85","        631.60","        636.00","        635.20","        638.06","    2893396","          1846147110.25","-","     234656","          8.11"
"SBIN","EQ","09-Feb-2005","        635.20","        640.00","        653.90","        638.00","        653.30","        652.20","        648.02","    2732870","          1770952863.45","-","     372766","         13.64"
"SBIN","EQ","10-Feb-2005","        652.20","        653.00","        659.85","        559.70","        647.55","        648.50","        651.27","    2717671","          1769948951.55","-","     219144","          8.06"
"SBIN","EQ","11-Feb-2005","        648.50","        652.90","        656.75","        649.00","        655.00","        654.05","        653.33","    1939156","          1266900351.20","-","     204031","         10.52"
"SBIN","EQ","14-Feb-2005","        654.05","        658.00","        674.70","        658.00","        664.50","        665.55","        668.69","    2808180","          1877792208.20","-","     394090","         14.03"
"SBIN","EQ","15-Feb-2005","        665.55","        668.00","        668.00","        654.60","        661.00","        661.15","        660.25","    2444966","          1614294063.85","-","     259202","         10.60"
"SBIN","EQ","16-Feb-2005","        661.15","        661.15","        677.80","        655.30","        658.00","        663.15","        669.70","    4109232","          2751945237.50","-","     454607","         11.06"
"SBIN","EQ","17-Feb-2005","        663.15","        662.10","        663.25","        651.55","        660.00","        659.70","        657.82","    3968159","          2610322265.05","-","     382573","          9.64"
"SBIN","EQ","18-Feb-2005","        659.70","        667.70","        669.70","        654.15","        660.05","        658.25","        662.79","    2687310","          1781113054.30","-","     339371","         12.63"
"SBIN","EQ","21-Feb-2005","        658.25","        661.70","        665.40","        651.10","        660.00","        660.75","        659.84","    3694559","          2437829691.60","-","     296836","          8.03"
"SBIN","EQ","22-Feb-2005","        660.75","        660.75","        686.00","        660.00","        686.00","        680.35","        671.55","    4441656","          2982806152.50","-","     614361","         13.83"
"SBIN","EQ","23-Feb-2005","        680.35","        683.00","        689.00","        674.20","        676.00","        677.00","        679.89","    3335496","          2267784815.65","-","     343805","         10.31"
"SBIN","EQ","24-Feb-2005","        677.00","        680.00","        693.75","        678.00","        693.00","        690.95","        688.00","    5068474","          3487122432.45","-","     966480","         19.07"
"SBIN","EQ","25-Feb-2005","        690.95","        695.00","        695.50","        681.00","        683.00","        685.10","        685.29","    3332818","          2283959562.90","-","     412695","         12.38"
"SBIN","EQ","28-Feb-2005","        685.10","        694.85","        719.20","        670.05","        718.50","        714.65","        699.14","    7525675","          5261470760.55","-","     730986","          9.71"
"SBIN","EQ","01-Mar-2005","        714.65","        711.00","        716.90","        692.65","        695.50","        695.60","        703.26","    5128658","          3606760119.75","-","     526162","         10.26"
"SBIN","EQ","02-Mar-2005","        695.60","        699.00","        709.50","        697.50","        706.25","        706.40","        705.05","    2763744","          1948573674.30","-","     314089","         11.36"
"SBIN","EQ","03-Mar-2005","        706.40","        707.75","        719.85","        706.00","        717.50","        717.10","        714.62","    3207632","          2292250654.55","-","     781970","         24.38"
"SBIN","EQ","04-Mar-2005","        717.10","        719.00","        726.00","        711.30","        713.65","        713.45","        717.12","    2804513","          2011170203.40","-","     339054","         12.09"
"SBIN","EQ","07-Mar-2005","        713.45","        716.45","        734.90","        715.25","        728.50","        726.60","        726.54","    3620983","          2630795348.00","-","     686203","         18.95"
"SBIN","EQ","08-Mar-2005","        726.60","        725.00","        729.60","        719.20","        728.10","        724.05","        724.25","    2107501","          1526348400.70","-","     273153","         12.96"
"SBIN","EQ","09-Mar-2005","        724.05","        727.00","        731.90","        712.20","        718.00","        720.85","        721.57","    2577807","          1860069588.70","-","     255301","          9.90"
"SBIN","EQ","10-Mar-2005","        720.85","        719.90","        744.50","        715.85","        743.50","        742.10","        733.03","    4445800","          3258883164.00","-","     450916","         10.14"
"SBIN","EQ","11-Mar-2005","        742.10","        741.15","        750.95","        735.05","        735.70","        736.90","        743.00","    3680474","          2734586174.30","-","     416935","         11.33"
"SBIN","EQ","14-Mar-2005","        736.90","        737.00","        743.30","        731.35","        732.00","        734.10","        736.75","    2326051","          1713712590.35","-","     236746","         10.18"
"SBIN","EQ","15-Mar-2005","        734.10","        734.00","        737.60","        725.00","        735.00","        731.75","        731.74","    2475209","          1811210169.70","-","     306590","         12.39"
"SBIN","EQ","16-Mar-2005","        731.75","        732.05","        738.00","        725.05","        726.70","        728.00","        732.05","    2036724","          1490991513.90","-","     179826","          8.83"
"SBIN","EQ","17-Mar-2005","        728.00","        729.90","        732.40","        718.00","        718.00","        726.20","        728.44","    2239219","          1631129406.30","-","     233638","         10.43"
"SBIN","EQ","18-Mar-2005","        726.20","        727.00","        730.30","        712.30","        729.00","        727.80","        721.69","    3016413","          2176917181.75","-","     228171","          7.56"
"SBIN","EQ","21-Mar-2005","        727.80","        730.90","        731.40","        719.10","        721.00","        722.70","        724.96","    1620015","          1174445344.95","-","     289860","         17.89"
"SBIN","EQ","22-Mar-2005","        722.70","        718.00","        718.00","        688.25","        693.00","        693.25","        702.29","    3268883","          2295719071.65","-","     506375","         15.49"
"SBIN","EQ","23-Mar-2005","        693.25","        689.70","        693.70","        651.15","        656.05","        657.70","        676.16","    4370143","          2954915381.30","-","     696299","         15.93"
"SBIN","EQ","24-Mar-2005","        657.70","        662.00","        672.40","        651.70","        663.00","        664.40","        661.77","    6343445","          4197890916.45","-","     779063","         12.28"
"SBIN","EQ","28-Mar-2005","        664.40","        679.00","        679.00","        659.10","        662.35","        665.60","        671.07","    2679719","          1798272155.20","-","     877535","         32.75"
"SBIN","EQ","29-Mar-2005","        665.60","        665.00","        665.00","        637.00","        643.00","        641.70","        649.64","    3812529","          2476784058.85","-","    1035330","         27.16"
"SBIN","EQ","30-Mar-2005","        641.70","        644.45","        664.30","        637.65","        662.00","        661.05","        650.10","    4223660","          2745795276.80","-","     420198","          9.95"
"SBIN","EQ","31-Mar-2005","        661.05","        666.00","        669.40","        650.25","        653.30","        654.80","        660.83","    3472099","          2294470923.45","-","    1159688","         33.40"
"SBIN","EQ","01-Apr-2005","        654.80","        655.00","        672.80","        652.65","        671.80","        670.10","        663.22","    2785374","          1847309788.45","-","     324123","         11.64"
"SBIN","EQ","04-Apr-2005","        670.10","        670.10","        676.00","        663.60","        665.20","        667.00","        669.02","    1869474","          1250714888.60","-","     312852","         16.73"
"SBIN","EQ","05-Apr-2005","        667.00","        668.00","        669.45","        641.90","        648.20","        645.40","        653.53","    2755847","          1801019566.10","-","     266000","          9.65"
"SBIN","EQ","06-Apr-2005","        645.40","        649.00","        654.40","        646.30","        653.15","        651.55","        650.74","    2160005","          1405605806.20","-","     198903","          9.21"
"SBIN","EQ","07-Apr-2005","        651.55","        654.40","        686.00","        653.05","        654.35","        655.05","        660.27","    1625752","          1073427685.20","-","     202878","         12.48"
"SBIN","EQ","08-Apr-2005","        655.05","        657.00","        659.45","        648.00","        656.00","        653.15","        653.44","    2469933","          1613944872.15","-","     107206","          4.34"
"SBIN","EQ","11-Apr-2005","        653.15","        653.15","        659.00","        640.10","        641.30","        642.45","        645.84","    1597727","          1031875440.10","-","     173934","         10.89"
"SBIN","EQ","12-Apr-2005","        642.45","        642.45","        648.45","        636.10","        648.00","        646.60","        642.38","    2204661","          1416222338.60","-","     164713","          7.47"
"SBIN","EQ","13-Apr-2005","        646.60","        655.00","        655.00","        642.35","        644.30","        645.70","        647.47","    1401096","           907162368.40","-","     113722","          8.12"
"SBIN","EQ","15-Apr-2005","        645.70","        642.45","        642.45","        619.05","        619.25","        621.75","        628.41","    1974131","          1240564492.55","-","     265177","         13.43"
"SBIN","EQ","18-Apr-2005","        621.75","        610.00","        626.40","        607.35","        621.55","        620.10","        619.81","    2567084","          1591112132.25","-","     227872","          8.88"
"SBIN","EQ","19-Apr-2005","        620.10","        624.75","        632.90","        614.10","        615.00","        616.45","        624.91","    2452418","          1532541323.95","-","     309424","         12.62"
"SBIN","EQ","20-Apr-2005","        616.45","        618.00","        625.35","        607.25","        623.50","        620.65","        615.31","    3079587","          1894889104.65","-","     284811","          9.25"
"SBIN","EQ","21-Apr-2005","        620.65","        618.00","        629.70","        611.10","        627.40","        628.50","        621.99","    2064314","          1283990489.15","-","     170310","          8.25"
"SBIN","EQ","22-Apr-2005","        628.50","        630.00","        634.80","        617.35","        621.00","        620.40","        625.03","    2503019","          1564466249.45","-","     207589","          8.29"
"SBIN","EQ","25-Apr-2005","        620.40","        624.90","        628.70","        615.00","        623.95","        624.15","        624.20","    1827867","          1140951669.40","-","     199081","         10.89"
"SBIN","EQ","26-Apr-2005","        624.15","        628.00","        631.70","        621.85","        623.50","        624.80","        627.19","    1945015","          1219889270.20","-","     196894","         10.12"
"SBIN","EQ","27-Apr-2005","        624.80","        625.00","        628.90","        616.05","        616.70","        619.95","        624.22","    1474979","           920714612.15","-","     143594","          9.74"
"SBIN","EQ","28-Apr-2005","        619.95","        620.00","        621.00","        601.25","        605.50","        604.20","        610.07","    3989951","          2434142526.90","-","    1027484","         25.75"
"SBIN","EQ","29-Apr-2005","        604.20","        602.35","        604.90","        582.00","        583.00","        584.85","        590.59","    2755033","          1627100005.10","-","     314492","         11.42"
"SBIN","EQ","02-May-2005","        584.85","        588.00","        592.80","        576.05","        585.60","        589.35","        583.95","    2738218","          1598979179.25","-","     262400","          9.58"
"SBIN","EQ","03-May-2005","        589.35","        591.50","        602.25","        584.05","        599.50","        599.15","        596.28","    3402437","          2028805996.00","-","     264294","          7.77"
"SBIN","EQ","04-May-2005","        599.15","        601.30","        608.75","        599.70","        606.50","        607.30","        604.64","    2650326","          1602485416.85","-","     247126","          9.32"
"SBIN","EQ","05-May-2005","        607.30","        610.00","        619.80","        610.00","        613.10","        616.20","        616.40","    2424967","          1494741803.25","-","     354191","         14.61"
"SBIN","EQ","06-May-2005","        616.20","        616.00","        623.80","        608.05","        622.35","        617.10","        612.96","    1995688","          1223280712.50","-","     173581","          8.70"
"SBIN","EQ","09-May-2005","        617.10","        620.00","        623.90","        617.10","        621.45","        621.70","        620.94","    1303334","           809290170.75","-","     129131","          9.91"
"SBIN","EQ","10-May-2005","        621.70","        623.00","        626.80","        615.30","        617.50","        617.25","        621.90","    2154458","          1339854319.55","-","     148634","          6.90"
"SBIN","EQ","11-May-2005","        617.25","        615.40","        618.80","        608.60","        616.00","        615.20","        613.39","    1515574","           929640211.65","-","     107151","          7.07"
"SBIN","EQ","12-May-2005","        615.20","        612.35","        622.70","        612.35","        616.90","        618.85","        619.62","    1042036","           645662417.10","-","     116725","         11.20"
"SBIN","EQ","13-May-2005","        618.85","        618.00","        621.35","        612.50","        620.00","        619.35","        617.55","    1131350","           698669796.60","-","     149449","         13.21"
"SBIN","EQ","16-May-2005","        619.35","        648.00","        648.00","        621.05","        632.30","        633.40","        628.46","    1916242","          1204289375.75","-","     445070","         23.23"
"SBIN","EQ","17-May-2005","        633.40","        635.00","        640.00","        623.15","        624.10","        627.40","        631.38","    2184086","          1378992156.05","-","     318737","         14.59"
"SBIN","EQ","18-May-2005","        627.40","        624.00","        646.85","        622.00","        642.70","        641.25","        637.95","    3856802","          2460437957.95","-","     561531","         14.56"
"SBIN","EQ","19-May-2005","        641.25","        645.00","        651.90","        635.50","        638.75","        638.60","        643.25","    1906602","          1226426897.95","-","     231795","         12.16"
"SBIN","EQ","20-May-2005","        638.60","        644.80","        651.00","        631.20","        650.50","        649.00","        643.43","    5308777","          3415826481.65","-","     477341","          8.99"
