"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"INFOSYSTCH","EQ","01-Jan-2008","       1769.90","       1766.60","       1778.60","       1742.25","       1746.00","       1746.85","       1758.19","     250203","           439904926.35","-","     122849","         49.10"
"INFOSYSTCH","EQ","02-Jan-2008","       1746.85","       1750.00","       1759.35","       1712.40","       1755.00","       1748.30","       1731.50","     769382","          1332184845.95","-","     462777","         60.15"
"INFOSYSTCH","EQ","03-Jan-2008","       1748.30","       1797.00","       1797.00","       1690.00","       1718.00","       1709.05","       1716.65","    1553245","          2666381636.70","-","    1068196","         68.77"
"INFOSYSTCH","EQ","04-Jan-2008","       1709.05","       1747.40","       1747.40","       1680.00","       1695.00","       1694.90","       1696.44","     770790","          1307597586.35","-","     449885","         58.37"
"INFOSYSTCH","EQ","07-Jan-2008","       1694.90","       1670.00","       1690.00","       1623.00","       1640.35","       1636.85","       1639.62","    1656775","          2716478967.20","-","    1160357","         70.04"
"INFOSYSTCH","EQ","08-Jan-2008","       1636.85","       1655.00","       1679.90","       1622.15","       1666.95","       1662.25","       1651.49","    1941408","          3206206214.00","-","    1158835","         59.69"
"INFOSYSTCH","EQ","09-Jan-2008","       1662.25","       1655.00","       1699.00","       1646.35","       1650.00","       1652.95","       1671.07","    1839335","          3073652199.45","-","    1233365","         67.05"
"INFOSYSTCH","EQ","10-Jan-2008","       1652.95","       1687.40","       1690.00","       1588.00","       1621.90","       1602.55","       1636.64","    1937285","          3170641309.05","-","    1211947","         62.56"
"INFOSYSTCH","EQ","11-Jan-2008","       1602.55","       1700.00","       1739.25","       1565.00","       1582.20","       1581.75","       1595.37","    2829143","          4513543461.90","-","    1183267","         41.82"
"INFOSYSTCH","EQ","14-Jan-2008","       1581.75","       1599.00","       1610.00","       1525.00","       1531.90","       1529.50","       1543.27","    2006353","          3096335136.40","-","    1282426","         63.92"
"INFOSYSTCH","EQ","15-Jan-2008","       1529.50","       1544.00","       1554.90","       1500.00","       1502.00","       1502.10","       1518.40","    1598278","          2426828314.70","-","    1017905","         63.69"
"INFOSYSTCH","EQ","16-Jan-2008","       1502.10","       1500.00","       1519.00","       1470.10","       1493.00","       1495.30","       1498.93","    1390887","          2084844359.10","-","     941596","         67.70"
"INFOSYSTCH","EQ","17-Jan-2008","       1495.30","       1500.00","       1525.25","       1485.00","       1492.00","       1490.40","       1501.79","    1212450","          1820846383.15","-","     712558","         58.77"
"INFOSYSTCH","EQ","18-Jan-2008","       1490.40","       1493.00","       1498.00","       1450.95","       1453.80","       1468.40","       1482.38","    1017124","          1507760882.30","-","     688227","         67.66"
"INFOSYSTCH","EQ","21-Jan-2008","       1468.40","       1459.90","       1490.00","       1304.20","       1390.05","       1391.10","       1399.08","    2771192","          3877108727.55","-","    1995675","         72.02"
"INFOSYSTCH","EQ","22-Jan-2008","       1391.10","       1340.00","       1444.00","       1255.00","       1440.00","       1380.90","       1326.53","    3460069","          4589884563.45","-","    2840969","         82.11"
"INFOSYSTCH","EQ","23-Jan-2008","       1380.90","       1449.00","       1458.60","       1372.20","       1420.00","       1422.00","       1413.84","    2228398","          3150602157.00","-","    1667902","         74.85"
"INFOSYSTCH","EQ","24-Jan-2008","       1422.00","       1449.00","       1503.00","       1395.00","       1395.00","       1422.55","       1444.15","    1742858","          2516952693.05","-","    1104125","         63.35"
"INFOSYSTCH","EQ","25-Jan-2008","       1422.55","       1430.00","       1538.80","       1430.00","       1527.20","       1519.85","       1490.26","     831274","          1238811824.65","-","     510866","         61.46"
"INFOSYSTCH","EQ","28-Jan-2008","       1519.85","       1474.00","       1500.00","       1407.25","       1448.00","       1446.35","       1436.44","     973586","          1398501987.85","-","     595875","         61.20"
"INFOSYSTCH","EQ","29-Jan-2008","       1446.35","       1450.00","       1509.75","       1450.00","       1493.15","       1492.60","       1494.78","    1130083","          1689225788.10","-","     743622","         65.80"
"INFOSYSTCH","EQ","30-Jan-2008","       1492.60","       1511.00","       1511.00","       1472.25","       1490.00","       1493.25","       1491.25","     892477","          1330904614.05","-","     637885","         71.47"
"INFOSYSTCH","EQ","31-Jan-2008","       1493.25","       1496.00","       1534.90","       1470.20","       1520.00","       1499.05","       1509.87","    2235662","          3375560360.75","-","    1607155","         71.89"
"INFOSYSTCH","EQ","01-Feb-2008","       1499.05","       1506.00","       1608.00","       1506.00","       1590.00","       1594.60","       1564.66","    1392995","          2179557301.90","-","     979956","         70.35"
"INFOSYSTCH","EQ","04-Feb-2008","       1594.60","       1634.50","       1664.95","       1605.00","       1645.00","       1640.05","       1641.89","    1420146","          2331718565.80","-","     968484","         68.20"
"INFOSYSTCH","EQ","05-Feb-2008","       1640.05","       1637.00","       1637.00","       1585.00","       1616.00","       1609.30","       1609.26","    1002589","          1613429212.65","-","     668787","         66.71"
"INFOSYSTCH","EQ","06-Feb-2008","       1609.30","       1505.00","       1574.90","       1500.00","       1520.00","       1509.95","       1520.97","    1243002","          1890574852.55","-","     780927","         62.83"
"INFOSYSTCH","EQ","07-Feb-2008","       1509.95","       1545.70","       1545.70","       1472.25","       1484.00","       1482.35","       1496.42","     522450","           781803324.65","-","     273549","         52.36"
"INFOSYSTCH","EQ","08-Feb-2008","       1482.35","       1480.00","       1577.00","       1479.00","       1549.00","       1552.35","       1551.31","    1647574","          2555906026.00","-","    1083293","         65.75"
"INFOSYSTCH","EQ","11-Feb-2008","       1552.35","       1550.00","       1600.00","       1520.25","       1569.95","       1557.95","       1576.92","    1747350","          2755425218.00","-","    1178665","         67.45"
"INFOSYSTCH","EQ","12-Feb-2008","       1557.95","       1560.00","       1600.00","       1535.35","       1544.00","       1545.25","       1557.27","    1057804","          1647284929.45","-","     628111","         59.38"
"INFOSYSTCH","EQ","13-Feb-2008","       1545.25","       1570.00","       1650.05","       1501.35","       1555.00","       1545.40","       1537.40","    1236746","          1901373838.05","-","     805903","         65.16"
"INFOSYSTCH","EQ","14-Feb-2008","       1545.40","       1525.50","       1599.40","       1525.50","       1556.00","       1546.75","       1562.60","    1468743","          2295058100.25","-","    1056823","         71.95"
"INFOSYSTCH","EQ","15-Feb-2008","       1546.75","       1540.00","       1580.00","       1501.00","       1567.00","       1565.40","       1537.38","    1119032","          1720378503.30","-","     718427","         64.20"
"INFOSYSTCH","EQ","18-Feb-2008","       1565.40","       1570.00","       1579.00","       1540.25","       1555.00","       1555.15","       1552.03","     408272","           633652326.50","-","     235021","         57.56"
"INFOSYSTCH","EQ","19-Feb-2008","       1555.15","       1560.00","       1575.25","       1526.50","       1570.20","       1556.50","       1557.84","     669549","          1043048690.25","-","     388439","         58.02"
"INFOSYSTCH","EQ","20-Feb-2008","       1556.50","       1571.00","       1589.80","       1556.50","       1567.25","       1568.90","       1572.28","     875363","          1376319286.85","-","     553325","         63.21"
"INFOSYSTCH","EQ","21-Feb-2008","       1568.90","       1599.90","       1650.00","       1572.30","       1639.00","       1627.55","       1615.18","    1295846","          2093021518.10","-","     863222","         66.61"
"INFOSYSTCH","EQ","22-Feb-2008","       1627.55","       1612.00","       1622.80","       1571.55","       1577.20","       1580.65","       1592.76","     621313","           989600818.15","-","     367427","         59.14"
"INFOSYSTCH","EQ","25-Feb-2008","       1580.65","       1598.80","       1623.85","       1583.00","       1623.00","       1615.15","       1604.71","     949056","          1522960358.95","-","     601620","         63.39"
"INFOSYSTCH","EQ","26-Feb-2008","       1615.15","       1619.00","       1672.00","       1610.00","       1655.00","       1662.85","       1645.20","    1050338","          1728013690.70","-","     639209","         60.86"
"INFOSYSTCH","EQ","27-Feb-2008","       1662.85","       1665.00","       1687.40","       1615.15","       1618.00","       1618.90","       1638.05","    1054095","          1726659399.45","-","     664885","         63.08"
"INFOSYSTCH","EQ","28-Feb-2008","       1618.90","       1609.00","       1620.00","       1592.15","       1599.70","       1599.35","       1603.11","    1463254","          2345753470.55","-","    1089240","         74.44"
"INFOSYSTCH","EQ","29-Feb-2008","       1599.35","       1570.00","       1601.90","       1521.00","       1529.85","       1548.20","       1565.88","     993136","          1555128275.60","-","     552010","         55.58"
"INFOSYSTCH","EQ","03-Mar-2008","       1548.20","       1541.00","       1541.00","       1450.00","       1459.00","       1467.90","       1496.55","    1545592","          2313050463.00","-","     838243","         54.23"
"INFOSYSTCH","EQ","04-Mar-2008","       1467.90","       1524.10","       1524.10","       1410.00","       1420.55","       1419.05","       1440.77","    1349870","          1944850880.70","-","     727411","         53.89"
"INFOSYSTCH","EQ","05-Mar-2008","       1419.05","       1425.00","       1500.00","       1405.00","       1460.00","       1478.80","       1475.07","    1424587","          2101359814.15","-","     772288","         54.21"
"INFOSYSTCH","EQ","07-Mar-2008","       1478.80","       1450.00","       1450.00","       1400.30","       1439.00","       1430.55","       1421.49","    1145585","          1628442709.55","-","     722806","         63.09"
"INFOSYSTCH","EQ","10-Mar-2008","       1430.55","       1414.00","       1478.60","       1400.00","       1426.00","       1431.10","       1430.45","     707142","          1011528690.10","-","     399384","         56.48"
"INFOSYSTCH","EQ","11-Mar-2008","       1431.10","       1439.00","       1439.00","       1405.00","       1422.20","       1426.35","       1422.70","    2005428","          2853124771.85","-","    1497396","         74.67"
"INFOSYSTCH","EQ","12-Mar-2008","       1426.35","       1474.00","       1475.00","       1376.00","       1382.00","       1385.15","       1403.55","    1703273","          2390626721.00","-","    1063269","         62.43"
"INFOSYSTCH","EQ","13-Mar-2008","       1385.15","       1380.00","       1384.80","       1311.00","       1328.00","       1337.70","       1336.62","     985186","          1316820398.25","-","     533257","         54.13"
"INFOSYSTCH","EQ","14-Mar-2008","       1337.70","       1335.00","       1389.00","       1330.00","       1373.90","       1370.20","       1363.58","    1202846","          1640172547.70","-","     732725","         60.92"
"INFOSYSTCH","EQ","17-Mar-2008","       1370.20","       1348.00","       1354.30","       1311.00","       1330.00","       1337.80","       1337.09","     729010","           974754942.25","-","     398968","         54.73"
"INFOSYSTCH","EQ","18-Mar-2008","       1337.80","       1340.00","       1361.00","       1300.00","       1303.00","       1314.60","       1343.13","    1841428","          2473276780.00","-","    1338466","         72.69"
"INFOSYSTCH","EQ","19-Mar-2008","       1314.60","       1349.95","       1373.00","       1316.00","       1349.00","       1343.70","       1339.09","    1954652","          2617456518.85","-","    1317491","         67.40"
"INFOSYSTCH","EQ","24-Mar-2008","       1343.70","       1357.25","       1388.00","       1343.20","       1381.00","       1360.45","       1357.44","    1699501","          2306979108.45","-","    1309960","         77.08"
"INFOSYSTCH","EQ","25-Mar-2008","       1360.45","       1401.65","       1546.90","       1390.00","       1492.00","       1492.30","       1476.17","    2842385","          4195855740.95","-","    1633495","         57.47"
"INFOSYSTCH","EQ","26-Mar-2008","       1492.30","       1505.00","       1517.85","       1451.10","       1503.00","       1499.50","       1489.68","    1477398","          2200846750.55","-","     845433","         57.22"
