"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DRREDDY","EQ","02-Jan-2006","        978.15","        972.00","        980.00","        959.95","        962.00","        963.00","        967.68","      97187","            94045775.05","-","      56705","         58.35"
"DRREDDY","EQ","03-Jan-2006","        963.00","        972.00","        999.90","        967.00","        993.00","        993.95","        983.71","     378979","           372805844.05","-","     236371","         62.37"
"DRREDDY","EQ","04-Jan-2006","        993.95","        941.55","       1029.00","        941.55","       1019.00","       1020.45","       1012.60","     394634","           399606940.15","-","     267941","         67.90"
"DRREDDY","EQ","05-Jan-2006","       1020.45","       1001.00","       1035.00","       1001.00","       1024.00","       1029.30","       1023.72","     256666","           262753865.80","-","     155488","         60.58"
"DRREDDY","EQ","06-Jan-2006","       1029.30","       1027.00","       1039.90","       1001.15","       1027.50","       1023.80","       1020.94","     248932","           254144343.75","-","     113090","         45.43"
"DRREDDY","EQ","09-Jan-2006","       1023.80","       1023.00","       1070.00","       1023.00","       1057.10","       1061.25","       1047.07","     312590","           327304035.00","-","     200738","         64.22"
"DRREDDY","EQ","10-Jan-2006","       1061.25","       1070.00","       1074.75","       1030.15","       1038.00","       1034.95","       1044.85","      91638","            95747870.10","-","      44110","         48.14"
"DRREDDY","EQ","12-Jan-2006","       1034.95","       1021.65","       1047.95","       1021.65","       1026.55","       1028.45","       1033.68","     151993","           157111606.25","-","      84932","         55.88"
"DRREDDY","EQ","13-Jan-2006","       1028.45","       1031.00","       1036.90","       1020.00","       1028.00","       1032.80","       1030.99","     178289","           183814548.70","-","     102675","         57.59"
"DRREDDY","EQ","16-Jan-2006","       1032.80","       1033.00","       1045.00","       1016.00","       1040.10","       1039.20","       1038.09","     150622","           156358801.55","-","      84341","         56.00"
"DRREDDY","EQ","17-Jan-2006","       1039.20","       1041.00","       1048.05","       1015.50","       1016.00","       1019.00","       1028.59","      56819","            58443488.55","-","      29024","         51.08"
"DRREDDY","EQ","18-Jan-2006","       1019.00","       1000.00","       1034.00","        985.05","       1030.00","       1031.70","       1014.30","     176443","           178966007.70","-","      95504","         54.13"
"DRREDDY","EQ","19-Jan-2006","       1031.70","       1031.70","       1037.75","       1020.05","       1030.00","       1030.70","       1030.21","     139431","           143643057.85","-","      88483","         63.46"
"DRREDDY","EQ","20-Jan-2006","       1030.70","       1005.00","       1044.00","       1005.00","       1026.20","       1031.00","       1032.24","      76093","            78546401.05","-","      48698","         64.00"
"DRREDDY","EQ","23-Jan-2006","       1031.00","       1027.00","       1040.00","       1015.00","       1030.35","       1031.25","       1031.27","      65318","            67360548.75","-","      38446","         58.86"
"DRREDDY","EQ","24-Jan-2006","       1031.25","       1034.00","       1050.00","       1025.05","       1047.00","       1042.35","       1037.34","     274227","           284466871.55","-","     113001","         41.21"
"DRREDDY","EQ","25-Jan-2006","       1042.35","       1044.00","       1100.00","       1044.00","       1078.00","       1086.50","       1080.44","     551356","           595705199.70","-","     371533","         67.39"
"DRREDDY","EQ","27-Jan-2006","       1086.50","       1089.70","       1089.70","       1066.00","       1072.00","       1073.40","       1074.82","     114527","           123095728.60","-","      72713","         63.49"
"DRREDDY","EQ","30-Jan-2006","       1073.40","       1075.00","       1145.00","       1075.00","       1140.00","       1130.40","       1104.65","     396734","           438250257.25","-","     248966","         62.75"
"DRREDDY","EQ","31-Jan-2006","       1130.40","       1140.00","       1141.00","       1112.50","       1119.05","       1121.25","       1127.36","     244774","           275948356.60","-","     148873","         60.82"
