"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFC","EQ","03-Jan-2005","        769.05","        771.00","        773.90","        760.35","        765.00","        766.60","        767.59","     173386","           133088925.50","-","     107841","         62.20"
"HDFC","EQ","04-Jan-2005","        766.60","        770.00","        770.00","        757.00","        765.00","        764.85","        765.01","     116331","            88994314.55","-","      80402","         69.11"
"HDFC","EQ","05-Jan-2005","        764.85","        756.25","        769.00","        735.25","        740.00","        747.00","        751.76","     173291","           130273387.10","-","      96891","         55.91"
"HDFC","EQ","06-Jan-2005","        747.00","        742.00","        742.90","        725.00","        735.00","        737.35","        737.23","     182221","           134339663.35","-","     115077","         63.15"
"HDFC","EQ","07-Jan-2005","        737.35","        682.00","        740.00","        682.00","        726.25","        726.35","        726.10","     335008","           243249360.75","-","     241017","         71.94"
"HDFC","EQ","10-Jan-2005","        726.35","        730.00","        744.00","        725.00","        728.20","        730.45","        734.79","     288139","           211721571.00","-","     191205","         66.36"
"HDFC","EQ","11-Jan-2005","        730.45","        731.00","        731.00","        714.00","        723.00","        721.50","        721.26","     253798","           183054760.55","-","     165959","         65.39"
"HDFC","EQ","12-Jan-2005","        721.50","        720.00","        730.00","        718.00","        723.00","        722.10","        723.67","     178485","           129163631.35","-","      89407","         50.09"
"HDFC","EQ","13-Jan-2005","        722.10","        725.00","        732.40","        712.00","        725.00","        719.70","        726.74","     270812","           196808592.15","-","     200892","         74.18"
"HDFC","EQ","14-Jan-2005","        719.70","        718.00","        745.00","        715.70","        737.55","        733.55","        722.63","     263642","           190515509.60","-","     190404","         72.22"
"HDFC","EQ","17-Jan-2005","        733.55","        733.55","        759.40","        733.05","        758.00","        751.65","        743.95","     252863","           188118153.90","-","     168218","         66.53"
"HDFC","EQ","18-Jan-2005","        751.65","        765.00","        782.00","        751.55","        778.80","        778.65","        766.16","     851562","           652429086.90","-","     601103","         70.59"
"HDFC","EQ","19-Jan-2005","        778.65","        780.00","        780.00","        765.00","        771.55","        776.55","        773.39","     318110","           246024569.40","-","     194651","         61.19"
"HDFC","EQ","20-Jan-2005","        776.55","        756.05","        773.00","        753.15","        773.00","        762.90","        760.12","     593422","           451071292.15","-","     448588","         75.59"
"HDFC","EQ","24-Jan-2005","        762.90","        760.00","        763.80","        715.00","        747.10","        745.25","        741.08","     361696","           268047349.20","-","     203192","         56.18"
"HDFC","EQ","25-Jan-2005","        745.25","        744.00","        762.90","        735.00","        754.00","        749.55","        747.07","     543753","           406222663.35","-","     219590","         40.38"
"HDFC","EQ","27-Jan-2005","        749.55","        754.00","        773.95","        746.00","        760.00","        754.70","        751.79","     510356","           383681688.35","-","     397373","         77.86"
"HDFC","EQ","28-Jan-2005","        754.70","        775.00","        775.00","        746.65","        755.00","        754.05","        754.77","     560976","           423405251.05","-","     389009","         69.35"
"HDFC","EQ","31-Jan-2005","        754.05","        764.95","        787.90","        757.10","        778.65","        778.10","        774.84","     484585","           375473483.35","-","     299050","         61.71"
"HDFC","EQ","01-Feb-2005","        778.10","        785.00","        787.00","        768.55","        775.00","        775.50","        775.60","     368523","           285827810.40","-","     252294","         68.46"
"HDFC","EQ","02-Feb-2005","        775.50","        778.00","        778.00","        760.00","        777.00","        773.35","        767.74","     165624","           127156331.80","-","      97171","         58.67"
"HDFC","EQ","03-Feb-2005","        773.35","        778.00","        792.35","        773.00","        788.35","        787.15","        788.24","     614914","           484700003.15","-","     406934","         66.18"
"HDFC","EQ","04-Feb-2005","        787.15","        794.00","        820.00","        788.00","        812.25","        817.00","        800.41","     662888","           530581601.30","-","     478687","         72.21"
"HDFC","EQ","07-Feb-2005","        817.00","        811.00","        821.00","        791.40","        793.15","        794.95","        803.88","     253631","           203889587.85","-","     139292","         54.92"
"HDFC","EQ","08-Feb-2005","        794.95","        796.00","        820.00","        787.05","        819.50","        816.35","        806.67","     286009","           230713975.75","-","     170141","         59.49"
