date,close_10_sma,close_10_ema,kdjk_10,kdjd_10,macd,rsi_10,wr_10,cci_10,Momentum,ADOsc,OpenPrice,UpDown
16-Jan-2009,464.03999999999996,459.6457244487806,22.735242532403912,28.713273230613975,-2.1547246590993154,39.779954438859775,80.96551724137929,-177.13523373900816,-20.69999999999999,-19280.32005988028,448.05,0.0
19-Jan-2009,462.98499999999996,459.20702272253595,26.1683226078095,27.864956356345814,-2.0536584167817864,46.54564179769563,66.96551724137933,-74.00696368933465,-13.800000000000011,-32732.972015437612,453.0,1.0
20-Jan-2009,462.6499999999999,460.91318686194296,33.261640359229304,29.663851023973642,-1.3611609575622197,52.63331804198859,52.55172413793107,-13.23912235031673,-18.80000000000001,46830.18621271206,455.0,1.0
21-Jan-2009,458.68499999999995,458.23102959996953,28.404311963624135,29.244004670523807,-2.033524909602363,42.02350054172491,81.31034482758619,-82.50852079073002,-17.849999999999966,-23156.69855554086,464.9,1.0
22-Jan-2009,455.04499999999996,452.54513763067774,23.85964731614989,27.4492188857325,-3.6154294465804355,35.0408924368315,85.2296819787986,-169.6488696488702,-31.399999999999977,-86917.46767726843,450.0,0.0
23-Jan-2009,452.275,448.6905784333515,22.747137369577317,25.88185838034744,-4.545923049308897,37.3480401649303,79.47788252356783,-140.10269307345774,-36.25,-110017.4445455778,422.0,0.0
27-Jan-2009,449.82,447.7898445343841,27.661736733211065,26.475151164635314,-4.475090344588068,44.29893162998932,62.50906453952143,-65.07451928173215,-8.850000000000023,-210000.86223808606,440.0,1.0
28-Jan-2009,448.8,446.8107130518024,30.285489463426668,27.7452639308991,-4.451024077056559,43.67767539540678,64.46700507614213,-33.54399611084148,-33.39999999999998,-201281.3365695579,445.0,1.0
29-Jan-2009,446.51000000000005,447.97075120919754,39.022718022698754,31.504415294832317,-3.7048276595337484,49.765881104957984,43.50282485875705,18.285551276563854,7.850000000000023,-265017.16457683814,440.0,0.0
30-Jan-2009,446.9700000000001,448.3094629600243,45.90862905773902,36.30581988246789,-3.2968408782909364,47.98210795372841,40.31954887218044,22.326015880427487,2.5,-243824.5287087434,441.65,1.0
02-Feb-2009,447.13,448.41844471892017,49.93532663999642,40.84898880164406,-3.0016484827883687,47.45869989989358,42.01127819548877,25.415444770282264,-8.550000000000011,-178226.39735963102,446.05,1.0
03-Feb-2009,445.1650000000001,446.46417662066676,45.66490447678959,42.454294026692565,-3.481888355931403,41.286906482070336,62.875939849624054,-40.228789323166296,-30.099999999999966,-50524.84632097464,450.0,1.0
04-Feb-2009,442.03500000000014,444.65276062842725,43.64141977570392,42.85000260969635,-3.8945843216386606,40.65187985589513,60.40554962646739,-40.72093483858268,-10.449999999999989,-81273.45322044461,437.0,0.0
05-Feb-2009,442.1250000000001,445.2571532705772,53.46265800857849,46.38755440932373,-3.3888701626983675,48.91010482037767,26.894865525672383,40.45242847637931,19.44999999999999,-147591.87623965146,438.0,1.0
06-Feb-2009,445.1650000000001,447.7542161746492,66.45478013580026,53.07662965148257,-2.194675115509426,55.541571579398074,7.560975609756153,162.3760309009291,26.69999999999999,-153081.44911343418,453.0,1.0
09-Feb-2009,448.4500000000001,450.91604504965727,75.0549983514031,60.402752551456075,-0.8075032770900066,58.87292632394476,7.744565217391221,187.04021345530748,21.150000000000034,-113582.32447330677,462.0,1.0
10-Feb-2009,450.4950000000002,453.36946452238004,79.33920179948613,66.71490230079942,0.2331176018045653,58.32025541236614,12.09239130434779,130.67552602436305,21.80000000000001,-103953.20397159643,468.8,1.0
11-Feb-2009,450.7350000000001,451.8330771370769,64.62287366342552,66.01755942167479,-0.3453864200714065,45.24190316648071,64.8097826086957,-23.870417732309782,-8.100000000000023,-46534.99834369053,455.0,0.0
12-Feb-2009,448.91000000000014,448.7269311367543,46.030977437815416,59.35536542705499,-1.5244161596764911,40.02421373969241,91.15281501340479,-98.49373139713131,-15.0,-3110.04569507984,443.0,0.0
13-Feb-2009,446.98000000000013,445.40487312950546,31.11687155648175,49.942534136863905,-2.7394561869762697,37.9632936746683,98.71134020618557,-104.67358854455478,-18.399999999999977,12070.908451726194,440.0,0.0
16-Feb-2009,443.1200000000002,439.0094569393458,22.3705972978171,40.7518885238483,-5.1340710576128,29.9213660528398,95.1219512195122,-176.1613691931534,-27.5,-7141.472909737378,430.0,0.0
17-Feb-2009,439.46000000000015,432.1238122612164,18.401590251524855,33.30178909974048,-7.615552296241333,27.0528528136539,89.53642384105963,-177.27885047148618,-35.400000000000034,-47901.710949836764,410.0,0.0
18-Feb-2009,435.61500000000007,425.9385254066358,16.45502056372283,27.686199587734595,-9.692994787719442,26.120308079764015,87.43811881188121,-132.5114407903079,-49.80000000000001,13058.5100631963,397.5,0.0
19-Feb-2009,431.4150000000001,422.3002872395661,18.3751292206997,24.582509465389627,-10.624596343353232,32.71130299780751,77.78465346534655,-89.84064536639633,-52.94999999999999,51194.31577244203,403.0,1.0
