date,close_10_sma,close_10_ema,kdjk_10,kdjd_10,macd,rsi_10,wr_10,cci_10,Momentum,ADOsc,OpenPrice,UpDown
17-Jan-2005,487.50999999999993,472.84573834692225,7.911689581861798,12.589056216444096,-9.260804794821638,2.5328195645728897,95.13725490196079,-115.90357673945365,-92.75000000000006,-22211.86761111104,450.0,0.0
18-Jan-2005,480.9,471.3481035439308,15.02512757520381,13.401080002697332,-8.705006560357106,29.26534963772636,70.74799643811217,-62.05172014878884,-66.10000000000002,-24396.95012498001,442.0,0.0
19-Jan-2005,473.89000000000004,469.385783249714,19.87999958005041,15.560719861815024,-8.403288731510543,27.98528566614209,70.4102564102564,-28.966760740043725,-51.19999999999993,-35400.091616411286,471.0,1.0
20-Jan-2005,468.69500000000005,467.6859682951861,24.33814567664111,18.48652846675705,-8.11177486428744,27.732573072093444,66.74556213017749,-45.95505780555885,-45.599999999999966,-30414.79239028663,469.0,0.0
24-Jan-2005,464.9200000000001,467.832085055794,30.45741778284386,22.476824905452652,-7.322599356225112,34.60066869321503,57.30403800475064,27.76083272815383,-32.85000000000002,-42787.51139222289,467.5,0.0
25-Jan-2005,461.99000000000007,468.62173195686177,39.24978931326281,28.06781304138937,-6.416434420190853,37.58140735242379,43.16546762589928,27.701465201466227,-3.6999999999999886,-58350.63449396801,461.25,0.0
27-Jan-2005,460.69000000000005,467.50831636658364,45.37772213759506,33.837782740124595,-6.221256235872488,33.17957500623177,42.36641221374045,25.33143939394156,-1.3000000000000114,-84191.76597641781,466.0,1.0
28-Jan-2005,463.26000000000005,471.6551142256398,59.36122951666641,42.3455983323052,-4.293061519115099,51.503213846004144,12.671755725190856,156.56165901535653,23.25,-107734.5529301007,465.0,0.0
31-Jan-2005,466.30000000000007,476.33946824111166,66.05563449259242,50.248943719067604,-2.3003441709146273,55.12410431495181,20.55555555555553,192.7781945486378,49.55000000000001,-142554.0215235317,493.0,1.0
01-Feb-2005,471.2200000000001,480.0724809641407,70.37453822139905,56.95747521984475,-0.7595184706976283,54.90115640063419,20.98765432098765,126.41813886948212,57.80000000000001,-157367.7857566515,496.85,1.0
02-Feb-2005,476.26500000000004,481.7477086365312,68.897710795618,60.93755374510249,-0.04620212131067092,50.16685872691607,34.05594405594409,76.31845841785142,23.799999999999955,-120401.04500694119,500.5,1.0
03-Feb-2005,478.31500000000005,482.5027134751478,64.2420489792031,62.03905215646936,0.2852537888699658,48.097751788284874,45.06927465362668,41.88853390131471,24.5,-129269.98836556938,489.2,0.0
04-Feb-2005,481.445,484.3661185819099,64.83292262835218,62.97034231376363,1.0009099828332069,52.57608021273715,33.98533007334966,53.93719541240857,32.049999999999955,-120595.02801837004,490.0,1.0
07-Feb-2005,484.82,486.19619028407857,65.45383247687246,63.79817236813324,1.6618000972451341,53.686119724149215,33.30434782608692,56.90139598681665,25.900000000000034,-117727.90837681282,487.1,0.0
08-Feb-2005,487.35,487.5787710899867,65.51994628892946,64.37209700839864,2.1144888050262125,53.19781090143744,34.34782608695652,48.49948431565078,21.75,-84641.96249183477,500.0,1.0
09-Feb-2005,489.46999999999997,488.60638360296565,65.24518158392397,64.66312520024042,2.403484822997598,52.70950672678068,35.304347826086975,28.878231859887073,30.5,-85892.38503700413,490.0,0.0
10-Feb-2005,492.63500000000005,489.65533012425607,63.668609028457915,64.33161980964624,2.682082720823587,53.69692052727547,39.48453608247418,27.719491993382512,4.650000000000034,-41501.00085514481,496.5,1.0
11-Feb-2005,493.605,491.43354153321684,60.85843776500366,63.17389246143205,3.229151616898662,57.97799825986618,44.76190476190484,79.02339017800026,2.5499999999999545,-48919.60684455675,499.0,1.0
14-Feb-2005,493.91499999999996,492.98659992605,66.41959165711603,64.2557921933267,3.6580874048530063,58.442959394627245,22.458100558659243,-39.99999999998665,3.4499999999999886,-53978.34238417912,465.25,0.0
15-Feb-2005,493.62,493.08928576564136,66.39970050488036,64.9704282971779,3.485652035200758,51.12856616385499,33.640081799590995,-131.8390804597558,4.400000000000034,-60487.83148830582,461.1,0.0
16-Feb-2005,493.6650000000001,492.45360665079727,63.69386986623926,64.54490882019836,3.0216977143454073,47.08723956823988,41.71779141104292,-6.545033304359115,3.75,-64504.13001552306,495.0,1.0
17-Feb-2005,493.875,491.6334352524829,60.76523839753372,63.28501867931014,2.502777107046029,45.42091146320328,45.09202453987734,-125.86970271977982,-4.699999999999989,-53369.69228395494,490.0,0.0
18-Feb-2005,492.16,488.6961750998939,50.32610985193453,58.96538240351827,1.1463305118261928,35.02840047710737,70.55214723926385,-236.38671744503742,-18.850000000000023,-41098.93573574477,490.0,1.0
21-Feb-2005,489.85,485.52068622182276,40.46962197354598,52.800128926860836,-0.2438935818681216,32.231232015335934,79.24335378323111,-196.12133693739693,-22.5,-31522.96486197482,484.9,0.0
22-Feb-2005,487.605,482.93280181432124,33.93271321753781,46.510990357086484,-1.3245619663845218,32.30189848104948,79.14110429447854,-154.67056927875336,-21.899999999999977,-21871.84479721426,468.5,0.0
23-Feb-2005,485.68500000000006,481.3074715292534,31.415264844411695,41.479081852861555,-1.9515911823745,36.28806836406586,73.61963190184052,-85.62714843245028,-20.350000000000023,-9905.72987023159,473.0,1.0
24-Feb-2005,484.71000000000004,481.9064702347906,36.96259646750828,39.97358672441046,-1.6190773275590686,49.30822965264749,51.94274028629855,13.332212979303659,-14.799999999999955,13964.004544564174,475.0,1.0
25-Feb-2005,482.69000000000005,481.4141445525932,36.97983595448062,38.97566980110051,-1.7498058016630011,44.19585664568096,62.98568507157469,8.681059799272678,-20.75,39428.92664995906,489.85,1.0
28-Feb-2005,480.33500000000004,480.5021178653361,35.082671822414454,37.678003808205155,-2.045166885356821,41.70465209913782,68.71165644171788,-49.146700294238904,-17.150000000000034,50717.757188183605,484.65,0.0
01-Mar-2005,479.48,481.3201817824906,44.340828833990585,39.89894548346696,-1.5959109966036067,51.109471749537754,37.142857142857146,29.050482959725734,-4.600000000000023,30452.80629916012,481.85,0.0
02-Mar-2005,478.75,481.49837816407893,48.67892798937661,42.82560631877017,-1.432849301339445,48.38637860916698,42.64487369985134,15.450162574283128,-5.649999999999977,11995.60147140047,486.0,1.0
03-Mar-2005,478.4,482.0351540303784,53.700761304458105,46.45065798066615,-1.12350067930538,50.70993226225242,36.25557206537889,81.49983000631771,8.949999999999989,-11086.709187145112,488.9,1.0
04-Mar-2005,479.31000000000006,482.5015730905444,57.19723859128315,50.03285151753848,-0.8568635543291521,50.8813458015619,35.80980683506675,64.85822728287965,13.350000000000023,-27870.43524138315,480.05,0.0
07-Mar-2005,480.68,482.94680677941795,59.874929739409176,53.31354425816204,-0.6112266216522357,51.320248584844904,34.76968796433877,77.44205098549953,13.649999999999977,-18242.380372031825,486.2,1.0
08-Mar-2005,481.985,483.2019633721739,59.60602637092062,55.41103829574823,-0.45836001873203713,50.461389765261714,40.93178036605648,54.003343226559316,10.350000000000023,-9930.740415333305,490.0,1.0
09-Mar-2005,483.46000000000004,484.210796139581,64.30751175698646,58.3765294494943,0.008166023365106412,56.405943146773865,26.28951747088183,121.18940529736032,4.149999999999977,-54755.551363108214,484.05,0.0
